Time;Herbivore_Male;Herbivore_Female;Predator_Male;Predator_Female;Deaths;HerbivoreDeaths;PredatorDeaths;Births;PredatorKills;TreesEaten;TreesSpawned;MaxGeneration;HerbivoreMale_Tezyzna;HerbivoreMale_Poped;HerbivoreMale_Zwin;HerbivoreMale_Atrak;HerbivoreMale_Perc;HerbivoreMale_Sila;HerbivoreFemale_Tezyzna;HerbivoreFemale_Poped;HerbivoreFemale_Zwin;HerbivoreFemale_Atrak;HerbivoreFemale_Perc;HerbivoreFemale_Sila;PredatorMale_Tezyzna;PredatorMale_Poped;PredatorMale_Zwin;PredatorMale_Atrak;PredatorMale_Perc;PredatorMale_Sila;PredatorFemale_Tezyzna;PredatorFemale_Poped;PredatorFemale_Zwin;PredatorFemale_Atrak;PredatorFemale_Perc;PredatorFemale_Sila
32.05;5;5;9;1;0;0;0;0;0;1;0;0;0.707;0.519;0.312;0.406;0.614;0.691;0.503;0.664;0.500;0.700;0.417;0.499;0.700;0.542;0.335;0.723;0.487;0.461;0.165;0.908;0.645;0.170;0.991;0.390
33.05;5;5;9;1;0;0;0;0;0;0;0;0;0.707;0.519;0.312;0.406;0.614;0.691;0.503;0.664;0.500;0.700;0.417;0.499;0.700;0.542;0.335;0.723;0.487;0.461;0.165;0.908;0.645;0.170;0.991;0.390
34.05;5;5;9;1;0;0;0;0;0;1;0;0;0.707;0.519;0.312;0.406;0.614;0.691;0.503;0.664;0.500;0.700;0.417;0.499;0.700;0.542;0.335;0.723;0.487;0.461;0.165;0.908;0.645;0.170;0.991;0.390
35.05;5;5;9;1;0;0;0;0;0;0;0;0;0.707;0.519;0.312;0.406;0.614;0.691;0.503;0.664;0.500;0.700;0.417;0.499;0.700;0.542;0.335;0.723;0.487;0.461;0.165;0.908;0.645;0.170;0.991;0.390
36.05;5;5;9;1;0;0;0;0;0;0;0;0;0.707;0.519;0.312;0.406;0.614;0.691;0.503;0.664;0.500;0.700;0.417;0.499;0.700;0.542;0.335;0.723;0.487;0.461;0.165;0.908;0.645;0.170;0.991;0.390
37.06;5;5;9;1;0;0;0;0;0;1;0;0;0.707;0.519;0.312;0.406;0.614;0.691;0.503;0.664;0.500;0.700;0.417;0.499;0.700;0.542;0.335;0.723;0.487;0.461;0.165;0.908;0.645;0.170;0.991;0.390
38.06;4;5;9;1;1;1;0;0;1;0;0;0;0.750;0.491;0.343;0.483;0.551;0.782;0.503;0.664;0.500;0.700;0.417;0.499;0.700;0.542;0.335;0.723;0.487;0.461;0.165;0.908;0.645;0.170;0.991;0.390
39.06;4;5;9;1;1;1;0;0;0;0;0;0;0.750;0.491;0.343;0.483;0.551;0.782;0.503;0.664;0.500;0.700;0.417;0.499;0.700;0.542;0.335;0.723;0.487;0.461;0.165;0.908;0.645;0.170;0.991;0.390
40.06;4;5;9;1;1;1;0;0;0;1;0;0;0.750;0.491;0.343;0.483;0.551;0.782;0.503;0.664;0.500;0.700;0.417;0.499;0.700;0.542;0.335;0.723;0.487;0.461;0.165;0.908;0.645;0.170;0.991;0.390
41.06;4;5;9;1;1;1;0;0;0;0;0;0;0.750;0.491;0.343;0.483;0.551;0.782;0.503;0.664;0.500;0.700;0.417;0.499;0.700;0.542;0.335;0.723;0.487;0.461;0.165;0.908;0.645;0.170;0.991;0.390
42.06;4;5;9;1;1;1;0;0;0;0;0;0;0.750;0.491;0.343;0.483;0.551;0.782;0.503;0.664;0.500;0.700;0.417;0.499;0.700;0.542;0.335;0.723;0.487;0.461;0.165;0.908;0.645;0.170;0.991;0.390
43.07;4;5;9;1;1;1;0;0;0;0;1;0;0.750;0.491;0.343;0.483;0.551;0.782;0.503;0.664;0.500;0.700;0.417;0.499;0.700;0.542;0.335;0.723;0.487;0.461;0.165;0.908;0.645;0.170;0.991;0.390
44.07;4;5;9;1;1;1;0;0;0;0;1;0;0.750;0.491;0.343;0.483;0.551;0.782;0.503;0.664;0.500;0.700;0.417;0.499;0.700;0.542;0.335;0.723;0.487;0.461;0.165;0.908;0.645;0.170;0.991;0.390
45.07;4;5;9;1;1;1;0;0;0;0;0;0;0.750;0.491;0.343;0.483;0.551;0.782;0.503;0.664;0.500;0.700;0.417;0.499;0.700;0.542;0.335;0.723;0.487;0.461;0.165;0.908;0.645;0.170;0.991;0.390
46.07;4;5;9;1;1;1;0;0;0;2;1;0;0.750;0.491;0.343;0.483;0.551;0.782;0.503;0.664;0.500;0.700;0.417;0.499;0.700;0.542;0.335;0.723;0.487;0.461;0.165;0.908;0.645;0.170;0.991;0.390
47.07;4;5;9;1;1;1;0;0;0;0;0;0;0.750;0.491;0.343;0.483;0.551;0.782;0.503;0.664;0.500;0.700;0.417;0.499;0.700;0.542;0.335;0.723;0.487;0.461;0.165;0.908;0.645;0.170;0.991;0.390
48.07;4;4;9;1;2;2;0;0;1;0;0;0;0.750;0.491;0.343;0.483;0.551;0.782;0.496;0.580;0.604;0.632;0.501;0.564;0.700;0.542;0.335;0.723;0.487;0.461;0.165;0.908;0.645;0.170;0.991;0.390
49.08;4;4;9;1;2;2;0;0;0;0;1;0;0.750;0.491;0.343;0.483;0.551;0.782;0.496;0.580;0.604;0.632;0.501;0.564;0.700;0.542;0.335;0.723;0.487;0.461;0.165;0.908;0.645;0.170;0.991;0.390
50.08;4;4;9;1;2;2;0;0;0;0;0;0;0.750;0.491;0.343;0.483;0.551;0.782;0.496;0.580;0.604;0.632;0.501;0.564;0.700;0.542;0.335;0.723;0.487;0.461;0.165;0.908;0.645;0.170;0.991;0.390
51.08;4;4;9;1;2;2;0;0;0;1;0;0;0.750;0.491;0.343;0.483;0.551;0.782;0.496;0.580;0.604;0.632;0.501;0.564;0.700;0.542;0.335;0.723;0.487;0.461;0.165;0.908;0.645;0.170;0.991;0.390
52.08;4;4;9;1;2;2;0;0;0;0;0;0;0.750;0.491;0.343;0.483;0.551;0.782;0.496;0.580;0.604;0.632;0.501;0.564;0.700;0.542;0.335;0.723;0.487;0.461;0.165;0.908;0.645;0.170;0.991;0.390
53.08;4;4;9;1;2;2;0;0;0;0;1;0;0.750;0.491;0.343;0.483;0.551;0.782;0.496;0.580;0.604;0.632;0.501;0.564;0.700;0.542;0.335;0.723;0.487;0.461;0.165;0.908;0.645;0.170;0.991;0.390
54.09;4;4;9;1;2;2;0;0;0;1;0;0;0.750;0.491;0.343;0.483;0.551;0.782;0.496;0.580;0.604;0.632;0.501;0.564;0.700;0.542;0.335;0.723;0.487;0.461;0.165;0.908;0.645;0.170;0.991;0.390
55.09;4;4;9;1;2;2;0;0;0;0;0;0;0.750;0.491;0.343;0.483;0.551;0.782;0.496;0.580;0.604;0.632;0.501;0.564;0.700;0.542;0.335;0.723;0.487;0.461;0.165;0.908;0.645;0.170;0.991;0.390
56.09;4;4;9;1;2;2;0;0;0;0;0;0;0.750;0.491;0.343;0.483;0.551;0.782;0.496;0.580;0.604;0.632;0.501;0.564;0.700;0.542;0.335;0.723;0.487;0.461;0.165;0.908;0.645;0.170;0.991;0.390
57.09;4;4;9;1;2;2;0;0;0;0;1;0;0.750;0.491;0.343;0.483;0.551;0.782;0.496;0.580;0.604;0.632;0.501;0.564;0.700;0.542;0.335;0.723;0.487;0.461;0.165;0.908;0.645;0.170;0.991;0.390
58.09;4;4;9;1;2;2;0;0;0;0;1;0;0.750;0.491;0.343;0.483;0.551;0.782;0.496;0.580;0.604;0.632;0.501;0.564;0.700;0.542;0.335;0.723;0.487;0.461;0.165;0.908;0.645;0.170;0.991;0.390
59.09;4;4;9;1;2;2;0;0;0;0;1;0;0.750;0.491;0.343;0.483;0.551;0.782;0.496;0.580;0.604;0.632;0.501;0.564;0.700;0.542;0.335;0.723;0.487;0.461;0.165;0.908;0.645;0.170;0.991;0.390
60.10;4;4;9;1;2;2;0;0;0;0;1;0;0.750;0.491;0.343;0.483;0.551;0.782;0.496;0.580;0.604;0.632;0.501;0.564;0.700;0.542;0.335;0.723;0.487;0.461;0.165;0.908;0.645;0.170;0.991;0.390
61.10;4;4;9;1;2;2;0;0;0;1;0;0;0.750;0.491;0.343;0.483;0.551;0.782;0.496;0.580;0.604;0.632;0.501;0.564;0.700;0.542;0.335;0.723;0.487;0.461;0.165;0.908;0.645;0.170;0.991;0.390
62.10;4;4;9;1;2;2;0;0;0;0;1;0;0.750;0.491;0.343;0.483;0.551;0.782;0.496;0.580;0.604;0.632;0.501;0.564;0.700;0.542;0.335;0.723;0.487;0.461;0.165;0.908;0.645;0.170;0.991;0.390
63.10;4;4;9;1;2;2;0;0;0;0;0;0;0.750;0.491;0.343;0.483;0.551;0.782;0.496;0.580;0.604;0.632;0.501;0.564;0.700;0.542;0.335;0.723;0.487;0.461;0.165;0.908;0.645;0.170;0.991;0.390
64.10;4;4;9;1;2;2;0;0;0;0;1;0;0.750;0.491;0.343;0.483;0.551;0.782;0.496;0.580;0.604;0.632;0.501;0.564;0.700;0.542;0.335;0.723;0.487;0.461;0.165;0.908;0.645;0.170;0.991;0.390
65.10;4;4;9;1;2;2;0;0;0;0;0;0;0.750;0.491;0.343;0.483;0.551;0.782;0.496;0.580;0.604;0.632;0.501;0.564;0.700;0.542;0.335;0.723;0.487;0.461;0.165;0.908;0.645;0.170;0.991;0.390
66.10;4;4;9;1;2;2;0;0;0;0;1;0;0.750;0.491;0.343;0.483;0.551;0.782;0.496;0.580;0.604;0.632;0.501;0.564;0.700;0.542;0.335;0.723;0.487;0.461;0.165;0.908;0.645;0.170;0.991;0.390
67.11;4;4;9;1;2;2;0;0;0;1;0;0;0.750;0.491;0.343;0.483;0.551;0.782;0.496;0.580;0.604;0.632;0.501;0.564;0.700;0.542;0.335;0.723;0.487;0.461;0.165;0.908;0.645;0.170;0.991;0.390
68.11;4;4;9;1;2;2;0;0;0;0;0;0;0.750;0.491;0.343;0.483;0.551;0.782;0.496;0.580;0.604;0.632;0.501;0.564;0.700;0.542;0.335;0.723;0.487;0.461;0.165;0.908;0.645;0.170;0.991;0.390
69.11;3;4;9;1;3;3;0;0;1;0;0;0;0.674;0.394;0.453;0.348;0.434;0.737;0.496;0.580;0.604;0.632;0.501;0.564;0.700;0.542;0.335;0.723;0.487;0.461;0.165;0.908;0.645;0.170;0.991;0.390
70.11;3;4;9;1;3;3;0;0;0;3;0;0;0.674;0.394;0.453;0.348;0.434;0.737;0.496;0.580;0.604;0.632;0.501;0.564;0.700;0.542;0.335;0.723;0.487;0.461;0.165;0.908;0.645;0.170;0.991;0.390
71.12;3;4;9;1;3;3;0;0;0;0;0;0;0.674;0.394;0.453;0.348;0.434;0.737;0.496;0.580;0.604;0.632;0.501;0.564;0.700;0.542;0.335;0.723;0.487;0.461;0.165;0.908;0.645;0.170;0.991;0.390
72.12;3;4;9;1;3;3;0;0;0;0;0;0;0.674;0.394;0.453;0.348;0.434;0.737;0.496;0.580;0.604;0.632;0.501;0.564;0.700;0.542;0.335;0.723;0.487;0.461;0.165;0.908;0.645;0.170;0.991;0.390
73.12;4;4;9;1;3;3;0;1;0;0;0;1;0.683;0.475;0.425;0.380;0.448;0.721;0.496;0.580;0.604;0.632;0.501;0.564;0.700;0.542;0.335;0.723;0.487;0.461;0.165;0.908;0.645;0.170;0.991;0.390
74.12;4;4;9;1;3;3;0;1;0;0;0;1;0.683;0.475;0.425;0.380;0.448;0.721;0.496;0.580;0.604;0.632;0.501;0.564;0.700;0.542;0.335;0.723;0.487;0.461;0.165;0.908;0.645;0.170;0.991;0.390
75.12;4;4;9;1;3;3;0;1;0;0;2;1;0.683;0.475;0.425;0.380;0.448;0.721;0.496;0.580;0.604;0.632;0.501;0.564;0.700;0.542;0.335;0.723;0.487;0.461;0.165;0.908;0.645;0.170;0.991;0.390
76.12;3;4;9;1;4;4;0;1;1;0;0;1;0.620;0.346;0.538;0.442;0.334;0.732;0.496;0.580;0.604;0.632;0.501;0.564;0.700;0.542;0.335;0.723;0.487;0.461;0.165;0.908;0.645;0.170;0.991;0.390
77.13;3;4;9;1;4;4;0;1;0;0;0;1;0.620;0.346;0.538;0.442;0.334;0.732;0.496;0.580;0.604;0.632;0.501;0.564;0.700;0.542;0.335;0.723;0.487;0.461;0.165;0.908;0.645;0.170;0.991;0.390
78.13;3;4;9;1;4;4;0;1;0;0;0;1;0.620;0.346;0.538;0.442;0.334;0.732;0.496;0.580;0.604;0.632;0.501;0.564;0.700;0.542;0.335;0.723;0.487;0.461;0.165;0.908;0.645;0.170;0.991;0.390
79.13;3;4;8;1;5;4;1;1;0;0;0;1;0.620;0.346;0.538;0.442;0.334;0.732;0.496;0.580;0.604;0.632;0.501;0.564;0.680;0.488;0.296;0.691;0.436;0.469;0.165;0.908;0.645;0.170;0.991;0.390
80.13;3;4;8;1;5;4;1;1;0;0;0;1;0.620;0.346;0.538;0.442;0.334;0.732;0.496;0.580;0.604;0.632;0.501;0.564;0.680;0.488;0.296;0.691;0.436;0.469;0.165;0.908;0.645;0.170;0.991;0.390
81.14;3;4;8;1;5;4;1;1;0;0;0;1;0.620;0.346;0.538;0.442;0.334;0.732;0.496;0.580;0.604;0.632;0.501;0.564;0.680;0.488;0.296;0.691;0.436;0.469;0.165;0.908;0.645;0.170;0.991;0.390
82.14;3;4;8;1;5;4;1;1;0;1;0;1;0.620;0.346;0.538;0.442;0.334;0.732;0.496;0.580;0.604;0.632;0.501;0.564;0.680;0.488;0.296;0.691;0.436;0.469;0.165;0.908;0.645;0.170;0.991;0.390
83.14;3;4;8;1;5;4;1;1;0;0;1;1;0.620;0.346;0.538;0.442;0.334;0.732;0.496;0.580;0.604;0.632;0.501;0.564;0.680;0.488;0.296;0.691;0.436;0.469;0.165;0.908;0.645;0.170;0.991;0.390
84.14;3;4;7;1;6;4;2;1;0;0;0;1;0.620;0.346;0.538;0.442;0.334;0.732;0.496;0.580;0.604;0.632;0.501;0.564;0.678;0.522;0.268;0.666;0.471;0.473;0.165;0.908;0.645;0.170;0.991;0.390
85.14;3;4;7;1;6;4;2;1;0;0;0;1;0.620;0.346;0.538;0.442;0.334;0.732;0.496;0.580;0.604;0.632;0.501;0.564;0.678;0.522;0.268;0.666;0.471;0.473;0.165;0.908;0.645;0.170;0.991;0.390
86.15;3;4;6;1;7;4;3;1;0;0;0;1;0.620;0.346;0.538;0.442;0.334;0.732;0.496;0.580;0.604;0.632;0.501;0.564;0.653;0.479;0.268;0.610;0.469;0.398;0.165;0.908;0.645;0.170;0.991;0.390
87.15;3;4;6;1;7;4;3;1;0;0;1;1;0.620;0.346;0.538;0.442;0.334;0.732;0.496;0.580;0.604;0.632;0.501;0.564;0.653;0.479;0.268;0.610;0.469;0.398;0.165;0.908;0.645;0.170;0.991;0.390
88.15;3;4;6;1;7;4;3;1;0;0;0;1;0.620;0.346;0.538;0.442;0.334;0.732;0.496;0.580;0.604;0.632;0.501;0.564;0.653;0.479;0.268;0.610;0.469;0.398;0.165;0.908;0.645;0.170;0.991;0.390
89.15;3;4;6;1;7;4;3;1;0;0;0;1;0.620;0.346;0.538;0.442;0.334;0.732;0.496;0.580;0.604;0.632;0.501;0.564;0.653;0.479;0.268;0.610;0.469;0.398;0.165;0.908;0.645;0.170;0.991;0.390
90.15;3;4;6;1;7;4;3;1;0;1;0;1;0.620;0.346;0.538;0.442;0.334;0.732;0.496;0.580;0.604;0.632;0.501;0.564;0.653;0.479;0.268;0.610;0.469;0.398;0.165;0.908;0.645;0.170;0.991;0.390
91.15;3;4;6;1;7;4;3;1;0;0;0;1;0.620;0.346;0.538;0.442;0.334;0.732;0.496;0.580;0.604;0.632;0.501;0.564;0.653;0.479;0.268;0.610;0.469;0.398;0.165;0.908;0.645;0.170;0.991;0.390
92.16;3;4;6;1;7;4;3;1;0;1;0;1;0.620;0.346;0.538;0.442;0.334;0.732;0.496;0.580;0.604;0.632;0.501;0.564;0.653;0.479;0.268;0.610;0.469;0.398;0.165;0.908;0.645;0.170;0.991;0.390
93.16;3;4;6;1;7;4;3;1;0;1;1;1;0.620;0.346;0.538;0.442;0.334;0.732;0.496;0.580;0.604;0.632;0.501;0.564;0.653;0.479;0.268;0.610;0.469;0.398;0.165;0.908;0.645;0.170;0.991;0.390
94.16;3;4;6;1;7;4;3;1;0;0;0;1;0.620;0.346;0.538;0.442;0.334;0.732;0.496;0.580;0.604;0.632;0.501;0.564;0.653;0.479;0.268;0.610;0.469;0.398;0.165;0.908;0.645;0.170;0.991;0.390
95.16;3;4;6;1;7;4;3;1;0;0;0;1;0.620;0.346;0.538;0.442;0.334;0.732;0.496;0.580;0.604;0.632;0.501;0.564;0.653;0.479;0.268;0.610;0.469;0.398;0.165;0.908;0.645;0.170;0.991;0.390
96.16;3;4;6;1;7;4;3;1;0;0;0;1;0.620;0.346;0.538;0.442;0.334;0.732;0.496;0.580;0.604;0.632;0.501;0.564;0.653;0.479;0.268;0.610;0.469;0.398;0.165;0.908;0.645;0.170;0.991;0.390
97.16;3;4;6;1;7;4;3;1;0;1;0;1;0.620;0.346;0.538;0.442;0.334;0.732;0.496;0.580;0.604;0.632;0.501;0.564;0.653;0.479;0.268;0.610;0.469;0.398;0.165;0.908;0.645;0.170;0.991;0.390
98.17;3;4;6;1;7;4;3;1;0;0;0;1;0.620;0.346;0.538;0.442;0.334;0.732;0.496;0.580;0.604;0.632;0.501;0.564;0.653;0.479;0.268;0.610;0.469;0.398;0.165;0.908;0.645;0.170;0.991;0.390
99.17;3;4;6;1;7;4;3;1;0;0;0;1;0.620;0.346;0.538;0.442;0.334;0.732;0.496;0.580;0.604;0.632;0.501;0.564;0.653;0.479;0.268;0.610;0.469;0.398;0.165;0.908;0.645;0.170;0.991;0.390
100.17;3;4;6;1;7;4;3;1;0;0;1;1;0.620;0.346;0.538;0.442;0.334;0.732;0.496;0.580;0.604;0.632;0.501;0.564;0.653;0.479;0.268;0.610;0.469;0.398;0.165;0.908;0.645;0.170;0.991;0.390
101.17;3;4;6;1;7;4;3;1;0;0;0;1;0.620;0.346;0.538;0.442;0.334;0.732;0.496;0.580;0.604;0.632;0.501;0.564;0.653;0.479;0.268;0.610;0.469;0.398;0.165;0.908;0.645;0.170;0.991;0.390
102.17;3;4;6;1;7;4;3;1;0;0;0;1;0.620;0.346;0.538;0.442;0.334;0.732;0.496;0.580;0.604;0.632;0.501;0.564;0.653;0.479;0.268;0.610;0.469;0.398;0.165;0.908;0.645;0.170;0.991;0.390
103.18;5;4;6;1;7;4;3;3;0;0;0;1;0.620;0.366;0.599;0.465;0.390;0.686;0.496;0.580;0.604;0.632;0.501;0.564;0.653;0.479;0.268;0.610;0.469;0.398;0.165;0.908;0.645;0.170;0.991;0.390
104.18;5;4;6;1;7;4;3;3;0;0;0;1;0.620;0.366;0.599;0.465;0.390;0.686;0.496;0.580;0.604;0.632;0.501;0.564;0.653;0.479;0.268;0.610;0.469;0.398;0.165;0.908;0.645;0.170;0.991;0.390
105.18;5;4;6;1;7;4;3;3;0;0;0;1;0.620;0.366;0.599;0.465;0.390;0.686;0.496;0.580;0.604;0.632;0.501;0.564;0.653;0.479;0.268;0.610;0.469;0.398;0.165;0.908;0.645;0.170;0.991;0.390
106.18;5;4;6;1;7;4;3;3;0;1;0;1;0.620;0.366;0.599;0.465;0.390;0.686;0.496;0.580;0.604;0.632;0.501;0.564;0.653;0.479;0.268;0.610;0.469;0.398;0.165;0.908;0.645;0.170;0.991;0.390
