Time;Herbivore_Male;Herbivore_Female;Predator_Male;Predator_Female;Deaths;HerbivoreDeaths;PredatorDeaths;Births;PredatorKills;TreesEaten;TreesSpawned;MaxGeneration;HerbivoreMale_Tezyzna;HerbivoreMale_Poped;HerbivoreMale_Zwin;HerbivoreMale_Atrak;HerbivoreMale_Perc;HerbivoreMale_Sila;HerbivoreFemale_Tezyzna;HerbivoreFemale_Poped;HerbivoreFemale_Zwin;HerbivoreFemale_Atrak;HerbivoreFemale_Perc;HerbivoreFemale_Sila;PredatorMale_Tezyzna;PredatorMale_Poped;PredatorMale_Zwin;PredatorMale_Atrak;PredatorMale_Perc;PredatorMale_Sila;PredatorFemale_Tezyzna;PredatorFemale_Poped;PredatorFemale_Zwin;PredatorFemale_Atrak;PredatorFemale_Perc;PredatorFemale_Sila
45.07;7;3;4;6;0;0;0;0;0;0;0;0;0.471;0.576;0.717;0.581;0.553;0.603;0.460;0.544;0.707;0.588;0.713;0.650;0.478;0.456;0.356;0.508;0.696;0.446;0.376;0.286;0.515;0.583;0.444;0.589
46.08;6;3;4;6;1;1;0;0;1;0;0;0;0.513;0.635;0.749;0.549;0.628;0.554;0.460;0.544;0.707;0.588;0.713;0.650;0.478;0.456;0.356;0.508;0.696;0.446;0.376;0.286;0.515;0.583;0.444;0.589
47.08;6;3;4;6;1;1;0;0;0;1;1;0;0.513;0.635;0.749;0.549;0.628;0.554;0.460;0.544;0.707;0.588;0.713;0.650;0.478;0.456;0.356;0.508;0.696;0.446;0.376;0.286;0.515;0.583;0.444;0.589
48.08;6;3;4;6;1;1;0;0;0;0;0;0;0.513;0.635;0.749;0.549;0.628;0.554;0.460;0.544;0.707;0.588;0.713;0.650;0.478;0.456;0.356;0.508;0.696;0.446;0.376;0.286;0.515;0.583;0.444;0.589
49.08;6;3;4;6;1;1;0;0;0;1;0;0;0.513;0.635;0.749;0.549;0.628;0.554;0.460;0.544;0.707;0.588;0.713;0.650;0.478;0.456;0.356;0.508;0.696;0.446;0.376;0.286;0.515;0.583;0.444;0.589
50.08;6;3;4;6;1;1;0;0;0;0;1;0;0.513;0.635;0.749;0.549;0.628;0.554;0.460;0.544;0.707;0.588;0.713;0.650;0.478;0.456;0.356;0.508;0.696;0.446;0.376;0.286;0.515;0.583;0.444;0.589
51.09;6;2;4;6;2;2;0;0;1;1;0;0;0.513;0.635;0.749;0.549;0.628;0.554;0.570;0.535;0.702;0.438;0.752;0.697;0.478;0.456;0.356;0.508;0.696;0.446;0.376;0.286;0.515;0.583;0.444;0.589
52.09;6;2;4;6;2;2;0;0;0;1;0;0;0.513;0.635;0.749;0.549;0.628;0.554;0.570;0.535;0.702;0.438;0.752;0.697;0.478;0.456;0.356;0.508;0.696;0.446;0.376;0.286;0.515;0.583;0.444;0.589
53.09;6;2;4;6;2;2;0;0;0;0;0;0;0.513;0.635;0.749;0.549;0.628;0.554;0.570;0.535;0.702;0.438;0.752;0.697;0.478;0.456;0.356;0.508;0.696;0.446;0.376;0.286;0.515;0.583;0.444;0.589
54.09;6;2;4;6;2;2;0;0;0;0;0;0;0.513;0.635;0.749;0.549;0.628;0.554;0.570;0.535;0.702;0.438;0.752;0.697;0.478;0.456;0.356;0.508;0.696;0.446;0.376;0.286;0.515;0.583;0.444;0.589
55.09;6;2;4;6;2;2;0;0;0;1;0;0;0.513;0.635;0.749;0.549;0.628;0.554;0.570;0.535;0.702;0.438;0.752;0.697;0.478;0.456;0.356;0.508;0.696;0.446;0.376;0.286;0.515;0.583;0.444;0.589
56.10;6;2;4;6;2;2;0;0;0;0;0;0;0.513;0.635;0.749;0.549;0.628;0.554;0.570;0.535;0.702;0.438;0.752;0.697;0.478;0.456;0.356;0.508;0.696;0.446;0.376;0.286;0.515;0.583;0.444;0.589
57.10;6;2;4;6;2;2;0;0;0;0;1;0;0.513;0.635;0.749;0.549;0.628;0.554;0.570;0.535;0.702;0.438;0.752;0.697;0.478;0.456;0.356;0.508;0.696;0.446;0.376;0.286;0.515;0.583;0.444;0.589
58.10;6;2;4;6;2;2;0;0;0;0;0;0;0.513;0.635;0.749;0.549;0.628;0.554;0.570;0.535;0.702;0.438;0.752;0.697;0.478;0.456;0.356;0.508;0.696;0.446;0.376;0.286;0.515;0.583;0.444;0.589
59.11;6;2;4;6;2;2;0;0;0;0;1;0;0.513;0.635;0.749;0.549;0.628;0.554;0.570;0.535;0.702;0.438;0.752;0.697;0.478;0.456;0.356;0.508;0.696;0.446;0.376;0.286;0.515;0.583;0.444;0.589
60.11;6;2;4;6;2;2;0;0;0;0;0;0;0.513;0.635;0.749;0.549;0.628;0.554;0.570;0.535;0.702;0.438;0.752;0.697;0.478;0.456;0.356;0.508;0.696;0.446;0.376;0.286;0.515;0.583;0.444;0.589
61.11;6;2;4;6;2;2;0;0;0;0;0;0;0.513;0.635;0.749;0.549;0.628;0.554;0.570;0.535;0.702;0.438;0.752;0.697;0.478;0.456;0.356;0.508;0.696;0.446;0.376;0.286;0.515;0.583;0.444;0.589
62.11;6;2;4;6;2;2;0;0;0;0;0;0;0.513;0.635;0.749;0.549;0.628;0.554;0.570;0.535;0.702;0.438;0.752;0.697;0.478;0.456;0.356;0.508;0.696;0.446;0.376;0.286;0.515;0.583;0.444;0.589
63.12;6;2;4;6;2;2;0;0;0;0;2;0;0.513;0.635;0.749;0.549;0.628;0.554;0.570;0.535;0.702;0.438;0.752;0.697;0.478;0.456;0.356;0.508;0.696;0.446;0.376;0.286;0.515;0.583;0.444;0.589
64.12;6;2;4;6;2;2;0;0;0;0;1;0;0.513;0.635;0.749;0.549;0.628;0.554;0.570;0.535;0.702;0.438;0.752;0.697;0.478;0.456;0.356;0.508;0.696;0.446;0.376;0.286;0.515;0.583;0.444;0.589
65.12;6;2;4;6;2;2;0;0;0;0;0;0;0.513;0.635;0.749;0.549;0.628;0.554;0.570;0.535;0.702;0.438;0.752;0.697;0.478;0.456;0.356;0.508;0.696;0.446;0.376;0.286;0.515;0.583;0.444;0.589
66.12;6;2;4;6;2;2;0;0;0;0;0;0;0.513;0.635;0.749;0.549;0.628;0.554;0.570;0.535;0.702;0.438;0.752;0.697;0.478;0.456;0.356;0.508;0.696;0.446;0.376;0.286;0.515;0.583;0.444;0.589
67.12;6;2;4;6;2;2;0;0;0;0;0;0;0.513;0.635;0.749;0.549;0.628;0.554;0.570;0.535;0.702;0.438;0.752;0.697;0.478;0.456;0.356;0.508;0.696;0.446;0.376;0.286;0.515;0.583;0.444;0.589
68.13;7;2;4;6;2;2;0;1;0;0;0;1;0.527;0.653;0.743;0.544;0.664;0.557;0.570;0.535;0.702;0.438;0.752;0.697;0.478;0.456;0.356;0.508;0.696;0.446;0.376;0.286;0.515;0.583;0.444;0.589
69.13;7;2;4;6;2;2;0;1;0;0;0;1;0.527;0.653;0.743;0.544;0.664;0.557;0.570;0.535;0.702;0.438;0.752;0.697;0.478;0.456;0.356;0.508;0.696;0.446;0.376;0.286;0.515;0.583;0.444;0.589
70.13;7;2;4;6;2;2;0;1;0;1;0;1;0.527;0.653;0.743;0.544;0.664;0.557;0.570;0.535;0.702;0.438;0.752;0.697;0.478;0.456;0.356;0.508;0.696;0.446;0.376;0.286;0.515;0.583;0.444;0.589
71.13;7;2;4;6;2;2;0;1;0;1;0;1;0.527;0.653;0.743;0.544;0.664;0.557;0.570;0.535;0.702;0.438;0.752;0.697;0.478;0.456;0.356;0.508;0.696;0.446;0.376;0.286;0.515;0.583;0.444;0.589
72.14;7;2;4;6;2;2;0;1;0;0;1;1;0.527;0.653;0.743;0.544;0.664;0.557;0.570;0.535;0.702;0.438;0.752;0.697;0.478;0.456;0.356;0.508;0.696;0.446;0.376;0.286;0.515;0.583;0.444;0.589
73.14;7;2;4;6;2;2;0;1;0;1;2;1;0.527;0.653;0.743;0.544;0.664;0.557;0.570;0.535;0.702;0.438;0.752;0.697;0.478;0.456;0.356;0.508;0.696;0.446;0.376;0.286;0.515;0.583;0.444;0.589
74.14;7;2;4;6;2;2;0;1;0;0;1;1;0.527;0.653;0.743;0.544;0.664;0.557;0.570;0.535;0.702;0.438;0.752;0.697;0.478;0.456;0.356;0.508;0.696;0.446;0.376;0.286;0.515;0.583;0.444;0.589
75.14;7;2;4;6;2;2;0;1;0;0;0;1;0.527;0.653;0.743;0.544;0.664;0.557;0.570;0.535;0.702;0.438;0.752;0.697;0.478;0.456;0.356;0.508;0.696;0.446;0.376;0.286;0.515;0.583;0.444;0.589
76.15;6;2;4;6;3;3;0;1;1;1;0;1;0.552;0.659;0.817;0.573;0.661;0.541;0.570;0.535;0.702;0.438;0.752;0.697;0.478;0.456;0.356;0.508;0.696;0.446;0.376;0.286;0.515;0.583;0.444;0.589
77.15;6;2;4;6;3;3;0;1;0;0;1;1;0.552;0.659;0.817;0.573;0.661;0.541;0.570;0.535;0.702;0.438;0.752;0.697;0.478;0.456;0.356;0.508;0.696;0.446;0.376;0.286;0.515;0.583;0.444;0.589
78.15;6;2;4;6;3;3;0;1;0;1;0;1;0.552;0.659;0.817;0.573;0.661;0.541;0.570;0.535;0.702;0.438;0.752;0.697;0.478;0.456;0.356;0.508;0.696;0.446;0.376;0.286;0.515;0.583;0.444;0.589
79.16;6;2;4;6;3;3;0;1;0;1;0;1;0.552;0.659;0.817;0.573;0.661;0.541;0.570;0.535;0.702;0.438;0.752;0.697;0.478;0.456;0.356;0.508;0.696;0.446;0.376;0.286;0.515;0.583;0.444;0.589
80.16;6;2;4;6;3;3;0;1;0;0;0;1;0.552;0.659;0.817;0.573;0.661;0.541;0.570;0.535;0.702;0.438;0.752;0.697;0.478;0.456;0.356;0.508;0.696;0.446;0.376;0.286;0.515;0.583;0.444;0.589
81.16;6;2;4;6;3;3;0;1;0;0;0;1;0.552;0.659;0.817;0.573;0.661;0.541;0.570;0.535;0.702;0.438;0.752;0.697;0.478;0.456;0.356;0.508;0.696;0.446;0.376;0.286;0.515;0.583;0.444;0.589
82.16;6;2;4;6;3;3;0;1;0;0;0;1;0.552;0.659;0.817;0.573;0.661;0.541;0.570;0.535;0.702;0.438;0.752;0.697;0.478;0.456;0.356;0.508;0.696;0.446;0.376;0.286;0.515;0.583;0.444;0.589
83.16;6;1;4;6;4;4;0;1;1;1;0;1;0.552;0.659;0.817;0.573;0.661;0.541;0.313;0.253;0.915;0.289;0.687;0.906;0.478;0.456;0.356;0.508;0.696;0.446;0.376;0.286;0.515;0.583;0.444;0.589
84.17;6;1;4;6;4;4;0;1;0;0;0;1;0.552;0.659;0.817;0.573;0.661;0.541;0.313;0.253;0.915;0.289;0.687;0.906;0.478;0.456;0.356;0.508;0.696;0.446;0.376;0.286;0.515;0.583;0.444;0.589
85.17;6;1;4;6;4;4;0;1;0;0;1;1;0.552;0.659;0.817;0.573;0.661;0.541;0.313;0.253;0.915;0.289;0.687;0.906;0.478;0.456;0.356;0.508;0.696;0.446;0.376;0.286;0.515;0.583;0.444;0.589
86.17;6;1;4;5;5;4;1;1;0;0;0;1;0.552;0.659;0.817;0.573;0.661;0.541;0.313;0.253;0.915;0.289;0.687;0.906;0.478;0.456;0.356;0.508;0.696;0.446;0.319;0.270;0.497;0.523;0.490;0.576
87.17;6;1;4;5;5;4;1;1;0;0;0;1;0.552;0.659;0.817;0.573;0.661;0.541;0.313;0.253;0.915;0.289;0.687;0.906;0.478;0.456;0.356;0.508;0.696;0.446;0.319;0.270;0.497;0.523;0.490;0.576
88.17;6;1;3;5;6;4;2;1;0;0;0;1;0.552;0.659;0.817;0.573;0.661;0.541;0.313;0.253;0.915;0.289;0.687;0.906;0.407;0.492;0.459;0.504;0.623;0.587;0.319;0.270;0.497;0.523;0.490;0.576
89.18;6;1;3;5;6;4;2;1;0;0;0;1;0.552;0.659;0.817;0.573;0.661;0.541;0.313;0.253;0.915;0.289;0.687;0.906;0.407;0.492;0.459;0.504;0.623;0.587;0.319;0.270;0.497;0.523;0.490;0.576
90.18;7;1;3;5;6;4;2;2;0;0;0;1;0.504;0.649;0.827;0.544;0.660;0.588;0.313;0.253;0.915;0.289;0.687;0.906;0.407;0.492;0.459;0.504;0.623;0.587;0.319;0.270;0.497;0.523;0.490;0.576
91.18;7;1;3;5;6;4;2;2;0;0;0;1;0.504;0.649;0.827;0.544;0.660;0.588;0.313;0.253;0.915;0.289;0.687;0.906;0.407;0.492;0.459;0.504;0.623;0.587;0.319;0.270;0.497;0.523;0.490;0.576
92.18;7;1;3;5;6;4;2;2;0;0;0;1;0.504;0.649;0.827;0.544;0.660;0.588;0.313;0.253;0.915;0.289;0.687;0.906;0.407;0.492;0.459;0.504;0.623;0.587;0.319;0.270;0.497;0.523;0.490;0.576
93.18;7;1;3;5;6;4;2;2;0;0;0;1;0.504;0.649;0.827;0.544;0.660;0.588;0.313;0.253;0.915;0.289;0.687;0.906;0.407;0.492;0.459;0.504;0.623;0.587;0.319;0.270;0.497;0.523;0.490;0.576
94.18;7;1;3;5;6;4;2;2;0;0;1;1;0.504;0.649;0.827;0.544;0.660;0.588;0.313;0.253;0.915;0.289;0.687;0.906;0.407;0.492;0.459;0.504;0.623;0.587;0.319;0.270;0.497;0.523;0.490;0.576
95.18;7;1;3;5;6;4;2;2;0;0;0;1;0.504;0.649;0.827;0.544;0.660;0.588;0.313;0.253;0.915;0.289;0.687;0.906;0.407;0.492;0.459;0.504;0.623;0.587;0.319;0.270;0.497;0.523;0.490;0.576
96.19;7;1;3;5;6;4;2;2;0;0;0;1;0.504;0.649;0.827;0.544;0.660;0.588;0.313;0.253;0.915;0.289;0.687;0.906;0.407;0.492;0.459;0.504;0.623;0.587;0.319;0.270;0.497;0.523;0.490;0.576
97.19;7;1;3;5;6;4;2;2;0;0;1;1;0.504;0.649;0.827;0.544;0.660;0.588;0.313;0.253;0.915;0.289;0.687;0.906;0.407;0.492;0.459;0.504;0.623;0.587;0.319;0.270;0.497;0.523;0.490;0.576
98.19;7;1;3;5;6;4;2;2;0;0;0;1;0.504;0.649;0.827;0.544;0.660;0.588;0.313;0.253;0.915;0.289;0.687;0.906;0.407;0.492;0.459;0.504;0.623;0.587;0.319;0.270;0.497;0.523;0.490;0.576
99.19;7;1;3;5;6;4;2;2;0;1;1;1;0.504;0.649;0.827;0.544;0.660;0.588;0.313;0.253;0.915;0.289;0.687;0.906;0.407;0.492;0.459;0.504;0.623;0.587;0.319;0.270;0.497;0.523;0.490;0.576
100.19;7;1;3;5;6;4;2;2;0;0;1;1;0.504;0.649;0.827;0.544;0.660;0.588;0.313;0.253;0.915;0.289;0.687;0.906;0.407;0.492;0.459;0.504;0.623;0.587;0.319;0.270;0.497;0.523;0.490;0.576
101.19;7;1;3;5;6;4;2;2;0;1;0;1;0.504;0.649;0.827;0.544;0.660;0.588;0.313;0.253;0.915;0.289;0.687;0.906;0.407;0.492;0.459;0.504;0.623;0.587;0.319;0.270;0.497;0.523;0.490;0.576
102.19;7;1;3;5;6;4;2;2;0;1;0;1;0.504;0.649;0.827;0.544;0.660;0.588;0.313;0.253;0.915;0.289;0.687;0.906;0.407;0.492;0.459;0.504;0.623;0.587;0.319;0.270;0.497;0.523;0.490;0.576
103.19;7;1;3;5;6;4;2;2;0;0;0;1;0.504;0.649;0.827;0.544;0.660;0.588;0.313;0.253;0.915;0.289;0.687;0.906;0.407;0.492;0.459;0.504;0.623;0.587;0.319;0.270;0.497;0.523;0.490;0.576
104.20;7;1;3;5;6;4;2;2;0;1;0;1;0.504;0.649;0.827;0.544;0.660;0.588;0.313;0.253;0.915;0.289;0.687;0.906;0.407;0.492;0.459;0.504;0.623;0.587;0.319;0.270;0.497;0.523;0.490;0.576
105.20;7;1;3;5;6;4;2;2;0;0;1;1;0.504;0.649;0.827;0.544;0.660;0.588;0.313;0.253;0.915;0.289;0.687;0.906;0.407;0.492;0.459;0.504;0.623;0.587;0.319;0.270;0.497;0.523;0.490;0.576
106.20;7;1;3;5;6;4;2;2;0;0;1;1;0.504;0.649;0.827;0.544;0.660;0.588;0.313;0.253;0.915;0.289;0.687;0.906;0.407;0.492;0.459;0.504;0.623;0.587;0.319;0.270;0.497;0.523;0.490;0.576
