Time;Herbivore_Male;Herbivore_Female;Predator_Male;Predator_Female;Deaths;HerbivoreDeaths;PredatorDeaths;Births;PredatorKills;TreesEaten;TreesSpawned;MaxGeneration;HerbivoreMale_Tezyzna;HerbivoreMale_Poped;HerbivoreMale_Zwin;HerbivoreMale_Atrak;HerbivoreMale_Perc;HerbivoreMale_Sila;HerbivoreFemale_Tezyzna;HerbivoreFemale_Poped;HerbivoreFemale_Zwin;HerbivoreFemale_Atrak;HerbivoreFemale_Perc;HerbivoreFemale_Sila;PredatorMale_Tezyzna;PredatorMale_Poped;PredatorMale_Zwin;PredatorMale_Atrak;PredatorMale_Perc;PredatorMale_Sila;PredatorFemale_Tezyzna;PredatorFemale_Poped;PredatorFemale_Zwin;PredatorFemale_Atrak;PredatorFemale_Perc;PredatorFemale_Sila
11.01;4;6;7;3;0;0;0;0;0;0;0;0;0.435;0.251;0.466;0.493;0.633;0.368;0.688;0.598;0.559;0.443;0.565;0.353;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
12.02;4;6;7;3;0;0;0;0;0;0;0;0;0.435;0.251;0.466;0.493;0.633;0.368;0.688;0.598;0.559;0.443;0.565;0.353;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
13.02;4;6;7;3;0;0;0;0;0;0;0;0;0.435;0.251;0.466;0.493;0.633;0.368;0.688;0.598;0.559;0.443;0.565;0.353;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
14.02;4;6;7;3;0;0;0;0;0;0;0;0;0.435;0.251;0.466;0.493;0.633;0.368;0.688;0.598;0.559;0.443;0.565;0.353;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
15.02;4;6;7;3;0;0;0;0;0;0;0;0;0.435;0.251;0.466;0.493;0.633;0.368;0.688;0.598;0.559;0.443;0.565;0.353;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
16.02;4;6;7;3;0;0;0;0;0;0;0;0;0.435;0.251;0.466;0.493;0.633;0.368;0.688;0.598;0.559;0.443;0.565;0.353;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
17.02;4;6;7;3;0;0;0;0;0;0;0;0;0.435;0.251;0.466;0.493;0.633;0.368;0.688;0.598;0.559;0.443;0.565;0.353;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
18.02;4;6;7;3;0;0;0;0;0;0;0;0;0.435;0.251;0.466;0.493;0.633;0.368;0.688;0.598;0.559;0.443;0.565;0.353;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
19.02;4;6;7;3;0;0;0;0;0;0;0;0;0.435;0.251;0.466;0.493;0.633;0.368;0.688;0.598;0.559;0.443;0.565;0.353;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
20.03;4;6;7;3;0;0;0;0;0;0;0;0;0.435;0.251;0.466;0.493;0.633;0.368;0.688;0.598;0.559;0.443;0.565;0.353;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
21.03;4;6;7;3;0;0;0;0;0;0;0;0;0.435;0.251;0.466;0.493;0.633;0.368;0.688;0.598;0.559;0.443;0.565;0.353;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
22.03;4;6;7;3;0;0;0;0;0;1;0;0;0.435;0.251;0.466;0.493;0.633;0.368;0.688;0.598;0.559;0.443;0.565;0.353;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
23.03;4;6;7;3;0;0;0;0;0;0;0;0;0.435;0.251;0.466;0.493;0.633;0.368;0.688;0.598;0.559;0.443;0.565;0.353;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
24.03;4;6;7;3;0;0;0;0;0;1;0;0;0.435;0.251;0.466;0.493;0.633;0.368;0.688;0.598;0.559;0.443;0.565;0.353;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
25.04;4;6;7;3;0;0;0;0;0;1;0;0;0.435;0.251;0.466;0.493;0.633;0.368;0.688;0.598;0.559;0.443;0.565;0.353;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
26.04;4;6;7;3;0;0;0;0;0;0;0;0;0.435;0.251;0.466;0.493;0.633;0.368;0.688;0.598;0.559;0.443;0.565;0.353;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
27.04;4;6;7;3;0;0;0;0;0;0;0;0;0.435;0.251;0.466;0.493;0.633;0.368;0.688;0.598;0.559;0.443;0.565;0.353;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
28.05;4;6;7;3;0;0;0;0;0;0;0;0;0.435;0.251;0.466;0.493;0.633;0.368;0.688;0.598;0.559;0.443;0.565;0.353;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
29.05;4;6;7;3;0;0;0;0;0;0;0;0;0.435;0.251;0.466;0.493;0.633;0.368;0.688;0.598;0.559;0.443;0.565;0.353;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
30.05;4;6;7;3;0;0;0;0;0;1;0;0;0.435;0.251;0.466;0.493;0.633;0.368;0.688;0.598;0.559;0.443;0.565;0.353;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
31.05;4;6;7;3;0;0;0;0;0;0;0;0;0.435;0.251;0.466;0.493;0.633;0.368;0.688;0.598;0.559;0.443;0.565;0.353;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
32.05;4;6;7;3;0;0;0;0;0;0;0;0;0.435;0.251;0.466;0.493;0.633;0.368;0.688;0.598;0.559;0.443;0.565;0.353;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
33.05;4;6;7;3;0;0;0;0;0;2;0;0;0.435;0.251;0.466;0.493;0.633;0.368;0.688;0.598;0.559;0.443;0.565;0.353;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
34.06;4;6;7;3;0;0;0;0;0;0;0;0;0.435;0.251;0.466;0.493;0.633;0.368;0.688;0.598;0.559;0.443;0.565;0.353;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
35.06;4;6;7;3;0;0;0;0;0;0;0;0;0.435;0.251;0.466;0.493;0.633;0.368;0.688;0.598;0.559;0.443;0.565;0.353;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
36.06;4;6;7;3;0;0;0;0;0;0;0;0;0.435;0.251;0.466;0.493;0.633;0.368;0.688;0.598;0.559;0.443;0.565;0.353;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
37.06;4;6;7;3;0;0;0;0;0;0;0;0;0.435;0.251;0.466;0.493;0.633;0.368;0.688;0.598;0.559;0.443;0.565;0.353;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
38.07;4;6;7;3;0;0;0;0;0;1;0;0;0.435;0.251;0.466;0.493;0.633;0.368;0.688;0.598;0.559;0.443;0.565;0.353;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
39.07;4;6;7;3;0;0;0;0;0;1;1;0;0.435;0.251;0.466;0.493;0.633;0.368;0.688;0.598;0.559;0.443;0.565;0.353;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
40.07;4;6;7;3;0;0;0;0;0;0;0;0;0.435;0.251;0.466;0.493;0.633;0.368;0.688;0.598;0.559;0.443;0.565;0.353;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
41.07;4;6;7;3;0;0;0;0;0;0;1;0;0.435;0.251;0.466;0.493;0.633;0.368;0.688;0.598;0.559;0.443;0.565;0.353;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
42.07;4;6;7;3;0;0;0;0;0;0;0;0;0.435;0.251;0.466;0.493;0.633;0.368;0.688;0.598;0.559;0.443;0.565;0.353;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
43.08;3;6;7;3;1;1;0;0;1;1;0;0;0.309;0.281;0.574;0.468;0.766;0.459;0.688;0.598;0.559;0.443;0.565;0.353;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
44.08;3;6;7;3;1;1;0;0;0;1;0;0;0.309;0.281;0.574;0.468;0.766;0.459;0.688;0.598;0.559;0.443;0.565;0.353;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
45.09;3;6;7;3;1;1;0;0;0;0;1;0;0.309;0.281;0.574;0.468;0.766;0.459;0.688;0.598;0.559;0.443;0.565;0.353;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
46.09;3;6;7;3;1;1;0;0;0;0;0;0;0.309;0.281;0.574;0.468;0.766;0.459;0.688;0.598;0.559;0.443;0.565;0.353;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
47.09;3;5;7;3;2;2;0;0;1;1;0;0;0.309;0.281;0.574;0.468;0.766;0.459;0.723;0.588;0.593;0.454;0.510;0.404;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
48.09;3;5;7;3;2;2;0;0;0;0;0;0;0.309;0.281;0.574;0.468;0.766;0.459;0.723;0.588;0.593;0.454;0.510;0.404;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
49.10;3;5;7;3;2;2;0;0;0;0;0;0;0.309;0.281;0.574;0.468;0.766;0.459;0.723;0.588;0.593;0.454;0.510;0.404;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
50.10;3;5;7;3;2;2;0;0;0;1;2;0;0.309;0.281;0.574;0.468;0.766;0.459;0.723;0.588;0.593;0.454;0.510;0.404;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
51.10;3;5;7;3;2;2;0;0;0;0;0;0;0.309;0.281;0.574;0.468;0.766;0.459;0.723;0.588;0.593;0.454;0.510;0.404;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
52.10;3;5;7;3;2;2;0;0;0;0;0;0;0.309;0.281;0.574;0.468;0.766;0.459;0.723;0.588;0.593;0.454;0.510;0.404;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
53.10;3;5;7;3;2;2;0;0;0;0;0;0;0.309;0.281;0.574;0.468;0.766;0.459;0.723;0.588;0.593;0.454;0.510;0.404;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
54.10;3;5;7;3;2;2;0;0;0;1;1;0;0.309;0.281;0.574;0.468;0.766;0.459;0.723;0.588;0.593;0.454;0.510;0.404;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
55.11;3;4;7;3;3;3;0;0;1;0;0;0;0.309;0.281;0.574;0.468;0.766;0.459;0.689;0.503;0.635;0.564;0.567;0.347;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
56.11;3;4;7;3;3;3;0;0;0;0;1;0;0.309;0.281;0.574;0.468;0.766;0.459;0.689;0.503;0.635;0.564;0.567;0.347;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
57.11;3;4;7;3;3;3;0;0;0;0;0;0;0.309;0.281;0.574;0.468;0.766;0.459;0.689;0.503;0.635;0.564;0.567;0.347;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
58.11;3;4;7;3;3;3;0;0;0;1;1;0;0.309;0.281;0.574;0.468;0.766;0.459;0.689;0.503;0.635;0.564;0.567;0.347;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
59.12;3;4;7;3;3;3;0;0;0;0;0;0;0.309;0.281;0.574;0.468;0.766;0.459;0.689;0.503;0.635;0.564;0.567;0.347;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
60.12;3;4;7;3;3;3;0;0;0;0;0;0;0.309;0.281;0.574;0.468;0.766;0.459;0.689;0.503;0.635;0.564;0.567;0.347;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
61.12;3;4;7;3;3;3;0;0;0;0;0;0;0.309;0.281;0.574;0.468;0.766;0.459;0.689;0.503;0.635;0.564;0.567;0.347;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
62.12;3;4;7;3;3;3;0;0;0;0;1;0;0.309;0.281;0.574;0.468;0.766;0.459;0.689;0.503;0.635;0.564;0.567;0.347;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
63.12;3;4;7;3;3;3;0;0;0;0;1;0;0.309;0.281;0.574;0.468;0.766;0.459;0.689;0.503;0.635;0.564;0.567;0.347;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
64.12;3;4;7;3;3;3;0;0;0;1;0;0;0.309;0.281;0.574;0.468;0.766;0.459;0.689;0.503;0.635;0.564;0.567;0.347;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
65.13;3;4;7;3;3;3;0;0;0;1;0;0;0.309;0.281;0.574;0.468;0.766;0.459;0.689;0.503;0.635;0.564;0.567;0.347;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
66.13;3;4;7;3;3;3;0;0;0;0;1;0;0.309;0.281;0.574;0.468;0.766;0.459;0.689;0.503;0.635;0.564;0.567;0.347;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
67.13;3;4;7;3;3;3;0;0;0;0;0;0;0.309;0.281;0.574;0.468;0.766;0.459;0.689;0.503;0.635;0.564;0.567;0.347;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
68.13;3;4;7;3;3;3;0;0;0;0;0;0;0.309;0.281;0.574;0.468;0.766;0.459;0.689;0.503;0.635;0.564;0.567;0.347;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
69.13;3;4;7;3;3;3;0;0;0;0;1;0;0.309;0.281;0.574;0.468;0.766;0.459;0.689;0.503;0.635;0.564;0.567;0.347;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
70.14;3;4;7;3;3;3;0;0;0;0;0;0;0.309;0.281;0.574;0.468;0.766;0.459;0.689;0.503;0.635;0.564;0.567;0.347;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
71.14;3;4;7;3;3;3;0;0;0;0;0;0;0.309;0.281;0.574;0.468;0.766;0.459;0.689;0.503;0.635;0.564;0.567;0.347;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
72.14;3;4;7;3;3;3;0;0;0;0;0;0;0.309;0.281;0.574;0.468;0.766;0.459;0.689;0.503;0.635;0.564;0.567;0.347;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
73.15;3;4;7;3;3;3;0;0;0;0;0;0;0.309;0.281;0.574;0.468;0.766;0.459;0.689;0.503;0.635;0.564;0.567;0.347;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
74.15;3;4;7;3;3;3;0;0;0;1;0;0;0.309;0.281;0.574;0.468;0.766;0.459;0.689;0.503;0.635;0.564;0.567;0.347;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
75.15;3;4;7;3;3;3;0;0;0;1;1;0;0.309;0.281;0.574;0.468;0.766;0.459;0.689;0.503;0.635;0.564;0.567;0.347;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
76.15;3;4;7;3;3;3;0;0;0;0;0;0;0.309;0.281;0.574;0.468;0.766;0.459;0.689;0.503;0.635;0.564;0.567;0.347;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
77.15;3;4;7;3;3;3;0;0;0;0;0;0;0.309;0.281;0.574;0.468;0.766;0.459;0.689;0.503;0.635;0.564;0.567;0.347;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
78.15;3;4;7;3;3;3;0;0;0;0;1;0;0.309;0.281;0.574;0.468;0.766;0.459;0.689;0.503;0.635;0.564;0.567;0.347;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
79.15;3;4;7;3;3;3;0;0;0;0;0;0;0.309;0.281;0.574;0.468;0.766;0.459;0.689;0.503;0.635;0.564;0.567;0.347;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
80.15;3;4;7;3;3;3;0;0;0;1;0;0;0.309;0.281;0.574;0.468;0.766;0.459;0.689;0.503;0.635;0.564;0.567;0.347;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
81.16;3;4;7;3;3;3;0;0;0;0;0;0;0.309;0.281;0.574;0.468;0.766;0.459;0.689;0.503;0.635;0.564;0.567;0.347;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
82.16;3;4;7;3;3;3;0;0;0;0;1;0;0.309;0.281;0.574;0.468;0.766;0.459;0.689;0.503;0.635;0.564;0.567;0.347;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
83.16;3;4;7;3;3;3;0;0;0;0;0;0;0.309;0.281;0.574;0.468;0.766;0.459;0.689;0.503;0.635;0.564;0.567;0.347;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
84.16;3;4;7;3;3;3;0;0;0;0;0;0;0.309;0.281;0.574;0.468;0.766;0.459;0.689;0.503;0.635;0.564;0.567;0.347;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
85.16;3;4;7;3;3;3;0;0;0;1;0;0;0.309;0.281;0.574;0.468;0.766;0.459;0.689;0.503;0.635;0.564;0.567;0.347;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
86.17;3;4;7;3;3;3;0;0;0;0;0;0;0.309;0.281;0.574;0.468;0.766;0.459;0.689;0.503;0.635;0.564;0.567;0.347;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
87.17;3;4;7;3;3;3;0;0;0;1;1;0;0.309;0.281;0.574;0.468;0.766;0.459;0.689;0.503;0.635;0.564;0.567;0.347;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
88.17;3;3;7;3;4;4;0;0;1;0;1;0;0.309;0.281;0.574;0.468;0.766;0.459;0.606;0.541;0.522;0.646;0.658;0.238;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
89.17;2;3;7;3;5;5;0;0;1;0;1;0;0.285;0.362;0.727;0.611;0.891;0.400;0.606;0.541;0.522;0.646;0.658;0.238;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
90.17;1;3;7;3;6;6;0;0;1;0;0;0;0.459;0.361;0.992;0.931;0.849;0.696;0.606;0.541;0.522;0.646;0.658;0.238;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
91.17;1;3;7;3;6;6;0;0;0;0;0;0;0.459;0.361;0.992;0.931;0.849;0.696;0.606;0.541;0.522;0.646;0.658;0.238;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
92.17;1;3;7;3;6;6;0;0;0;0;0;0;0.459;0.361;0.992;0.931;0.849;0.696;0.606;0.541;0.522;0.646;0.658;0.238;0.532;0.449;0.698;0.478;0.511;0.801;0.432;0.564;0.113;0.496;0.556;0.587
93.17;1;3;7;2;7;6;1;0;0;0;0;0;0.459;0.361;0.992;0.931;0.849;0.696;0.606;0.541;0.522;0.646;0.658;0.238;0.532;0.449;0.698;0.478;0.511;0.801;0.415;0.410;0.141;0.643;0.556;0.846
94.17;1;3;7;2;7;6;1;0;0;0;0;0;0.459;0.361;0.992;0.931;0.849;0.696;0.606;0.541;0.522;0.646;0.658;0.238;0.532;0.449;0.698;0.478;0.511;0.801;0.415;0.410;0.141;0.643;0.556;0.846
95.18;1;3;7;2;7;6;1;0;0;0;0;0;0.459;0.361;0.992;0.931;0.849;0.696;0.606;0.541;0.522;0.646;0.658;0.238;0.532;0.449;0.698;0.478;0.511;0.801;0.415;0.410;0.141;0.643;0.556;0.846
96.18;1;3;7;2;7;6;1;0;0;0;0;0;0.459;0.361;0.992;0.931;0.849;0.696;0.606;0.541;0.522;0.646;0.658;0.238;0.532;0.449;0.698;0.478;0.511;0.801;0.415;0.410;0.141;0.643;0.556;0.846
97.18;1;3;7;2;7;6;1;0;0;0;0;0;0.459;0.361;0.992;0.931;0.849;0.696;0.606;0.541;0.522;0.646;0.658;0.238;0.532;0.449;0.698;0.478;0.511;0.801;0.415;0.410;0.141;0.643;0.556;0.846
98.18;1;3;7;2;7;6;1;0;0;0;0;0;0.459;0.361;0.992;0.931;0.849;0.696;0.606;0.541;0.522;0.646;0.658;0.238;0.532;0.449;0.698;0.478;0.511;0.801;0.415;0.410;0.141;0.643;0.556;0.846
99.18;1;3;7;2;7;6;1;0;0;0;0;0;0.459;0.361;0.992;0.931;0.849;0.696;0.606;0.541;0.522;0.646;0.658;0.238;0.532;0.449;0.698;0.478;0.511;0.801;0.415;0.410;0.141;0.643;0.556;0.846
100.19;1;3;7;2;7;6;1;0;0;0;1;0;0.459;0.361;0.992;0.931;0.849;0.696;0.606;0.541;0.522;0.646;0.658;0.238;0.532;0.449;0.698;0.478;0.511;0.801;0.415;0.410;0.141;0.643;0.556;0.846
101.19;2;3;7;2;7;6;1;1;0;0;0;1;0.542;0.280;0.930;0.946;0.726;0.547;0.606;0.541;0.522;0.646;0.658;0.238;0.532;0.449;0.698;0.478;0.511;0.801;0.415;0.410;0.141;0.643;0.556;0.846
102.19;2;3;7;2;7;6;1;1;0;2;0;1;0.542;0.280;0.930;0.946;0.726;0.547;0.606;0.541;0.522;0.646;0.658;0.238;0.532;0.449;0.698;0.478;0.511;0.801;0.415;0.410;0.141;0.643;0.556;0.846
103.19;2;3;7;2;7;6;1;1;0;0;0;1;0.542;0.280;0.930;0.946;0.726;0.547;0.606;0.541;0.522;0.646;0.658;0.238;0.532;0.449;0.698;0.478;0.511;0.801;0.415;0.410;0.141;0.643;0.556;0.846
104.20;2;3;7;2;7;6;1;1;0;1;0;1;0.542;0.280;0.930;0.946;0.726;0.547;0.606;0.541;0.522;0.646;0.658;0.238;0.532;0.449;0.698;0.478;0.511;0.801;0.415;0.410;0.141;0.643;0.556;0.846
105.20;2;3;7;2;7;6;1;1;0;0;1;1;0.542;0.280;0.930;0.946;0.726;0.547;0.606;0.541;0.522;0.646;0.658;0.238;0.532;0.449;0.698;0.478;0.511;0.801;0.415;0.410;0.141;0.643;0.556;0.846
106.20;2;3;7;2;7;6;1;1;0;0;0;1;0.542;0.280;0.930;0.946;0.726;0.547;0.606;0.541;0.522;0.646;0.658;0.238;0.532;0.449;0.698;0.478;0.511;0.801;0.415;0.410;0.141;0.643;0.556;0.846
