Time;Herbivore_Male;Herbivore_Female;Predator_Male;Predator_Female;Deaths;HerbivoreDeaths;PredatorDeaths;Births;PredatorKills;TreesEaten;TreesSpawned;MaxGeneration;HerbivoreMale_Tezyzna;HerbivoreMale_Poped;HerbivoreMale_Zwin;HerbivoreMale_Atrak;HerbivoreMale_Perc;HerbivoreMale_Sila;HerbivoreFemale_Tezyzna;HerbivoreFemale_Poped;HerbivoreFemale_Zwin;HerbivoreFemale_Atrak;HerbivoreFemale_Perc;HerbivoreFemale_Sila;PredatorMale_Tezyzna;PredatorMale_Poped;PredatorMale_Zwin;PredatorMale_Atrak;PredatorMale_Perc;PredatorMale_Sila;PredatorFemale_Tezyzna;PredatorFemale_Poped;PredatorFemale_Zwin;PredatorFemale_Atrak;PredatorFemale_Perc;PredatorFemale_Sila
23.02;7;3;6;4;0;0;0;0;0;0;0;0;0.481;0.451;0.379;0.575;0.434;0.437;0.534;0.667;0.553;0.322;0.597;0.664;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
24.02;7;3;6;4;0;0;0;0;0;0;0;0;0.481;0.451;0.379;0.575;0.434;0.437;0.534;0.667;0.553;0.322;0.597;0.664;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
25.02;7;3;6;4;0;0;0;0;0;1;0;0;0.481;0.451;0.379;0.575;0.434;0.437;0.534;0.667;0.553;0.322;0.597;0.664;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
26.02;7;3;6;4;0;0;0;0;0;0;0;0;0.481;0.451;0.379;0.575;0.434;0.437;0.534;0.667;0.553;0.322;0.597;0.664;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
27.02;7;3;6;4;0;0;0;0;0;0;0;0;0.481;0.451;0.379;0.575;0.434;0.437;0.534;0.667;0.553;0.322;0.597;0.664;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
28.02;7;3;6;4;0;0;0;0;0;0;0;0;0.481;0.451;0.379;0.575;0.434;0.437;0.534;0.667;0.553;0.322;0.597;0.664;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
29.03;7;3;6;4;0;0;0;0;0;1;0;0;0.481;0.451;0.379;0.575;0.434;0.437;0.534;0.667;0.553;0.322;0.597;0.664;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
30.03;7;3;6;4;0;0;0;0;0;1;0;0;0.481;0.451;0.379;0.575;0.434;0.437;0.534;0.667;0.553;0.322;0.597;0.664;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
31.03;7;3;6;4;0;0;0;0;0;1;0;0;0.481;0.451;0.379;0.575;0.434;0.437;0.534;0.667;0.553;0.322;0.597;0.664;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
32.03;7;3;6;4;0;0;0;0;0;0;0;0;0.481;0.451;0.379;0.575;0.434;0.437;0.534;0.667;0.553;0.322;0.597;0.664;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
33.03;7;3;6;4;0;0;0;0;0;0;0;0;0.481;0.451;0.379;0.575;0.434;0.437;0.534;0.667;0.553;0.322;0.597;0.664;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
34.03;7;3;6;4;0;0;0;0;0;1;0;0;0.481;0.451;0.379;0.575;0.434;0.437;0.534;0.667;0.553;0.322;0.597;0.664;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
35.04;7;3;6;4;0;0;0;0;0;0;0;0;0.481;0.451;0.379;0.575;0.434;0.437;0.534;0.667;0.553;0.322;0.597;0.664;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
36.04;6;3;6;4;1;1;0;0;1;0;0;0;0.458;0.361;0.291;0.508;0.351;0.462;0.534;0.667;0.553;0.322;0.597;0.664;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
37.04;6;3;6;4;1;1;0;0;0;0;0;0;0.458;0.361;0.291;0.508;0.351;0.462;0.534;0.667;0.553;0.322;0.597;0.664;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
38.04;6;3;6;4;1;1;0;0;0;1;0;0;0.458;0.361;0.291;0.508;0.351;0.462;0.534;0.667;0.553;0.322;0.597;0.664;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
39.05;6;3;6;4;1;1;0;0;0;1;0;0;0.458;0.361;0.291;0.508;0.351;0.462;0.534;0.667;0.553;0.322;0.597;0.664;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
40.05;6;3;6;4;1;1;0;0;0;1;0;0;0.458;0.361;0.291;0.508;0.351;0.462;0.534;0.667;0.553;0.322;0.597;0.664;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
41.05;6;3;6;4;1;1;0;0;0;0;0;0;0.458;0.361;0.291;0.508;0.351;0.462;0.534;0.667;0.553;0.322;0.597;0.664;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
42.05;6;3;6;4;1;1;0;0;0;0;0;0;0.458;0.361;0.291;0.508;0.351;0.462;0.534;0.667;0.553;0.322;0.597;0.664;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
43.05;6;3;6;4;1;1;0;0;0;0;0;0;0.458;0.361;0.291;0.508;0.351;0.462;0.534;0.667;0.553;0.322;0.597;0.664;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
44.05;6;3;6;4;1;1;0;0;0;0;1;0;0.458;0.361;0.291;0.508;0.351;0.462;0.534;0.667;0.553;0.322;0.597;0.664;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
45.05;6;3;6;4;1;1;0;0;0;0;0;0;0.458;0.361;0.291;0.508;0.351;0.462;0.534;0.667;0.553;0.322;0.597;0.664;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
46.05;6;3;6;4;1;1;0;0;0;0;1;0;0.458;0.361;0.291;0.508;0.351;0.462;0.534;0.667;0.553;0.322;0.597;0.664;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
47.05;6;3;6;4;1;1;0;0;0;0;0;0;0.458;0.361;0.291;0.508;0.351;0.462;0.534;0.667;0.553;0.322;0.597;0.664;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
48.05;6;3;6;4;1;1;0;0;0;0;0;0;0.458;0.361;0.291;0.508;0.351;0.462;0.534;0.667;0.553;0.322;0.597;0.664;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
49.06;6;3;6;4;1;1;0;0;0;0;0;0;0.458;0.361;0.291;0.508;0.351;0.462;0.534;0.667;0.553;0.322;0.597;0.664;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
50.06;6;3;6;4;1;1;0;0;0;1;1;0;0.458;0.361;0.291;0.508;0.351;0.462;0.534;0.667;0.553;0.322;0.597;0.664;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
51.06;5;3;6;4;2;2;0;0;1;0;1;0;0.360;0.424;0.333;0.582;0.389;0.542;0.534;0.667;0.553;0.322;0.597;0.664;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
52.06;5;3;6;4;2;2;0;0;0;1;0;0;0.360;0.424;0.333;0.582;0.389;0.542;0.534;0.667;0.553;0.322;0.597;0.664;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
53.06;5;3;6;4;2;2;0;0;0;0;0;0;0.360;0.424;0.333;0.582;0.389;0.542;0.534;0.667;0.553;0.322;0.597;0.664;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
54.06;5;3;6;4;2;2;0;0;0;0;0;0;0.360;0.424;0.333;0.582;0.389;0.542;0.534;0.667;0.553;0.322;0.597;0.664;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
55.06;5;3;6;4;2;2;0;0;0;0;0;0;0.360;0.424;0.333;0.582;0.389;0.542;0.534;0.667;0.553;0.322;0.597;0.664;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
56.07;5;3;6;4;2;2;0;0;0;0;0;0;0.360;0.424;0.333;0.582;0.389;0.542;0.534;0.667;0.553;0.322;0.597;0.664;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
57.07;5;3;6;4;2;2;0;0;0;0;0;0;0.360;0.424;0.333;0.582;0.389;0.542;0.534;0.667;0.553;0.322;0.597;0.664;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
58.07;5;3;6;4;2;2;0;0;0;0;1;0;0.360;0.424;0.333;0.582;0.389;0.542;0.534;0.667;0.553;0.322;0.597;0.664;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
59.07;5;3;6;4;2;2;0;0;0;0;1;0;0.360;0.424;0.333;0.582;0.389;0.542;0.534;0.667;0.553;0.322;0.597;0.664;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
60.07;5;3;6;4;2;2;0;0;0;1;1;0;0.360;0.424;0.333;0.582;0.389;0.542;0.534;0.667;0.553;0.322;0.597;0.664;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
61.07;5;3;6;4;2;2;0;0;0;1;0;0;0.360;0.424;0.333;0.582;0.389;0.542;0.534;0.667;0.553;0.322;0.597;0.664;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
62.07;5;3;6;4;2;2;0;0;0;0;0;0;0.360;0.424;0.333;0.582;0.389;0.542;0.534;0.667;0.553;0.322;0.597;0.664;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
63.07;6;3;6;4;2;2;0;1;0;0;0;1;0.379;0.449;0.343;0.500;0.349;0.554;0.534;0.667;0.553;0.322;0.597;0.664;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
64.07;6;3;6;4;2;2;0;1;0;0;1;1;0.379;0.449;0.343;0.500;0.349;0.554;0.534;0.667;0.553;0.322;0.597;0.664;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
65.07;6;2;6;4;3;3;0;1;1;0;0;1;0.379;0.449;0.343;0.500;0.349;0.554;0.497;0.504;0.706;0.482;0.781;0.577;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
66.08;6;2;6;4;3;3;0;1;0;1;0;1;0.379;0.449;0.343;0.500;0.349;0.554;0.497;0.504;0.706;0.482;0.781;0.577;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
67.08;7;2;6;4;3;3;0;2;0;0;0;1;0.368;0.463;0.356;0.498;0.414;0.525;0.497;0.504;0.706;0.482;0.781;0.577;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
68.08;7;2;6;4;3;3;0;2;0;0;1;1;0.368;0.463;0.356;0.498;0.414;0.525;0.497;0.504;0.706;0.482;0.781;0.577;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
69.08;7;2;6;4;3;3;0;2;0;0;0;1;0.368;0.463;0.356;0.498;0.414;0.525;0.497;0.504;0.706;0.482;0.781;0.577;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
70.09;7;2;6;4;3;3;0;2;0;0;0;1;0.368;0.463;0.356;0.498;0.414;0.525;0.497;0.504;0.706;0.482;0.781;0.577;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
71.09;7;2;6;4;3;3;0;2;0;0;0;1;0.368;0.463;0.356;0.498;0.414;0.525;0.497;0.504;0.706;0.482;0.781;0.577;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
72.09;6;2;6;4;4;4;0;2;1;0;1;1;0.421;0.476;0.402;0.458;0.378;0.533;0.497;0.504;0.706;0.482;0.781;0.577;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
73.09;6;2;6;4;4;4;0;2;0;2;0;1;0.421;0.476;0.402;0.458;0.378;0.533;0.497;0.504;0.706;0.482;0.781;0.577;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
74.09;6;2;6;4;4;4;0;2;0;0;1;1;0.421;0.476;0.402;0.458;0.378;0.533;0.497;0.504;0.706;0.482;0.781;0.577;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
75.09;6;2;6;4;4;4;0;2;0;0;1;1;0.421;0.476;0.402;0.458;0.378;0.533;0.497;0.504;0.706;0.482;0.781;0.577;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
76.10;6;2;6;4;4;4;0;2;0;0;0;1;0.421;0.476;0.402;0.458;0.378;0.533;0.497;0.504;0.706;0.482;0.781;0.577;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
77.10;6;2;6;4;4;4;0;2;0;1;0;1;0.421;0.476;0.402;0.458;0.378;0.533;0.497;0.504;0.706;0.482;0.781;0.577;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
78.10;5;2;6;4;5;5;0;2;1;0;0;1;0.318;0.413;0.409;0.375;0.345;0.440;0.497;0.504;0.706;0.482;0.781;0.577;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
79.10;5;2;6;4;5;5;0;2;0;0;0;1;0.318;0.413;0.409;0.375;0.345;0.440;0.497;0.504;0.706;0.482;0.781;0.577;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
80.10;5;2;6;4;5;5;0;2;0;0;0;1;0.318;0.413;0.409;0.375;0.345;0.440;0.497;0.504;0.706;0.482;0.781;0.577;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
81.10;5;2;6;4;5;5;0;2;0;1;0;1;0.318;0.413;0.409;0.375;0.345;0.440;0.497;0.504;0.706;0.482;0.781;0.577;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
82.10;5;2;6;4;5;5;0;2;0;0;0;1;0.318;0.413;0.409;0.375;0.345;0.440;0.497;0.504;0.706;0.482;0.781;0.577;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
83.10;5;2;6;4;5;5;0;2;0;0;0;1;0.318;0.413;0.409;0.375;0.345;0.440;0.497;0.504;0.706;0.482;0.781;0.577;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
84.11;5;2;6;4;5;5;0;2;0;0;0;1;0.318;0.413;0.409;0.375;0.345;0.440;0.497;0.504;0.706;0.482;0.781;0.577;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
85.11;5;2;6;4;5;5;0;2;0;0;1;1;0.318;0.413;0.409;0.375;0.345;0.440;0.497;0.504;0.706;0.482;0.781;0.577;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
86.11;4;2;6;4;6;6;0;2;1;0;0;1;0.351;0.351;0.509;0.315;0.329;0.340;0.497;0.504;0.706;0.482;0.781;0.577;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
87.11;4;2;6;4;6;6;0;2;0;0;0;1;0.351;0.351;0.509;0.315;0.329;0.340;0.497;0.504;0.706;0.482;0.781;0.577;0.571;0.551;0.372;0.662;0.649;0.376;0.760;0.576;0.574;0.327;0.566;0.299
88.11;4;2;5;4;7;6;1;2;0;0;0;1;0.351;0.351;0.509;0.315;0.329;0.340;0.497;0.504;0.706;0.482;0.781;0.577;0.498;0.619;0.416;0.595;0.584;0.388;0.760;0.576;0.574;0.327;0.566;0.299
89.11;4;2;5;4;7;6;1;2;0;0;0;1;0.351;0.351;0.509;0.315;0.329;0.340;0.497;0.504;0.706;0.482;0.781;0.577;0.498;0.619;0.416;0.595;0.584;0.388;0.760;0.576;0.574;0.327;0.566;0.299
90.11;4;3;5;3;8;6;2;3;0;2;0;1;0.351;0.351;0.509;0.315;0.329;0.340;0.472;0.476;0.717;0.446;0.735;0.424;0.498;0.619;0.416;0.595;0.584;0.388;0.738;0.680;0.742;0.286;0.526;0.359
91.12;4;3;5;3;8;6;2;3;0;0;0;1;0.351;0.351;0.509;0.315;0.329;0.340;0.472;0.476;0.717;0.446;0.735;0.424;0.498;0.619;0.416;0.595;0.584;0.388;0.738;0.680;0.742;0.286;0.526;0.359
92.12;4;3;5;3;8;6;2;3;0;0;0;1;0.351;0.351;0.509;0.315;0.329;0.340;0.472;0.476;0.717;0.446;0.735;0.424;0.498;0.619;0.416;0.595;0.584;0.388;0.738;0.680;0.742;0.286;0.526;0.359
93.12;4;3;5;3;8;6;2;3;0;0;0;1;0.351;0.351;0.509;0.315;0.329;0.340;0.472;0.476;0.717;0.446;0.735;0.424;0.498;0.619;0.416;0.595;0.584;0.388;0.738;0.680;0.742;0.286;0.526;0.359
94.12;4;4;5;3;8;6;2;4;0;0;1;1;0.351;0.351;0.509;0.315;0.329;0.340;0.451;0.414;0.681;0.448;0.631;0.483;0.498;0.619;0.416;0.595;0.584;0.388;0.738;0.680;0.742;0.286;0.526;0.359
95.12;4;4;5;3;8;6;2;4;0;0;2;1;0.351;0.351;0.509;0.315;0.329;0.340;0.451;0.414;0.681;0.448;0.631;0.483;0.498;0.619;0.416;0.595;0.584;0.388;0.738;0.680;0.742;0.286;0.526;0.359
96.13;4;4;5;3;8;6;2;4;0;0;0;1;0.351;0.351;0.509;0.315;0.329;0.340;0.451;0.414;0.681;0.448;0.631;0.483;0.498;0.619;0.416;0.595;0.584;0.388;0.738;0.680;0.742;0.286;0.526;0.359
97.13;4;4;5;3;8;6;2;4;0;1;0;1;0.351;0.351;0.509;0.315;0.329;0.340;0.451;0.414;0.681;0.448;0.631;0.483;0.498;0.619;0.416;0.595;0.584;0.388;0.738;0.680;0.742;0.286;0.526;0.359
98.13;4;4;5;3;8;6;2;4;0;1;0;1;0.351;0.351;0.509;0.315;0.329;0.340;0.451;0.414;0.681;0.448;0.631;0.483;0.498;0.619;0.416;0.595;0.584;0.388;0.738;0.680;0.742;0.286;0.526;0.359
99.13;4;4;5;3;8;6;2;4;0;0;0;1;0.351;0.351;0.509;0.315;0.329;0.340;0.451;0.414;0.681;0.448;0.631;0.483;0.498;0.619;0.416;0.595;0.584;0.388;0.738;0.680;0.742;0.286;0.526;0.359
100.13;4;4;5;3;8;6;2;4;0;0;0;1;0.351;0.351;0.509;0.315;0.329;0.340;0.451;0.414;0.681;0.448;0.631;0.483;0.498;0.619;0.416;0.595;0.584;0.388;0.738;0.680;0.742;0.286;0.526;0.359
101.14;4;4;5;3;8;6;2;4;0;0;0;1;0.351;0.351;0.509;0.315;0.329;0.340;0.451;0.414;0.681;0.448;0.631;0.483;0.498;0.619;0.416;0.595;0.584;0.388;0.738;0.680;0.742;0.286;0.526;0.359
102.14;4;4;5;3;8;6;2;4;0;0;0;1;0.351;0.351;0.509;0.315;0.329;0.340;0.451;0.414;0.681;0.448;0.631;0.483;0.498;0.619;0.416;0.595;0.584;0.388;0.738;0.680;0.742;0.286;0.526;0.359
103.14;4;4;5;3;8;6;2;4;0;0;0;1;0.351;0.351;0.509;0.315;0.329;0.340;0.451;0.414;0.681;0.448;0.631;0.483;0.498;0.619;0.416;0.595;0.584;0.388;0.738;0.680;0.742;0.286;0.526;0.359
104.14;4;4;5;3;8;6;2;4;0;0;1;1;0.351;0.351;0.509;0.315;0.329;0.340;0.451;0.414;0.681;0.448;0.631;0.483;0.498;0.619;0.416;0.595;0.584;0.388;0.738;0.680;0.742;0.286;0.526;0.359
105.14;4;4;5;3;8;6;2;4;0;0;1;1;0.351;0.351;0.509;0.315;0.329;0.340;0.451;0.414;0.681;0.448;0.631;0.483;0.498;0.619;0.416;0.595;0.584;0.388;0.738;0.680;0.742;0.286;0.526;0.359
106.14;4;4;5;3;8;6;2;4;0;0;0;1;0.351;0.351;0.509;0.315;0.329;0.340;0.451;0.414;0.681;0.448;0.631;0.483;0.498;0.619;0.416;0.595;0.584;0.388;0.738;0.680;0.742;0.286;0.526;0.359
