Time;Herbivore_Male;Herbivore_Female;Predator_Male;Predator_Female;Deaths;HerbivoreDeaths;PredatorDeaths;Births;PredatorKills;TreesEaten;TreesSpawned;MaxGeneration;HerbivoreMale_Tezyzna;HerbivoreMale_Poped;HerbivoreMale_Zwin;HerbivoreMale_Atrak;HerbivoreMale_Perc;HerbivoreMale_Sila;HerbivoreFemale_Tezyzna;HerbivoreFemale_Poped;HerbivoreFemale_Zwin;HerbivoreFemale_Atrak;HerbivoreFemale_Perc;HerbivoreFemale_Sila;PredatorMale_Tezyzna;PredatorMale_Poped;PredatorMale_Zwin;PredatorMale_Atrak;PredatorMale_Perc;PredatorMale_Sila;PredatorFemale_Tezyzna;PredatorFemale_Poped;PredatorFemale_Zwin;PredatorFemale_Atrak;PredatorFemale_Perc;PredatorFemale_Sila
11.00;4;6;3;7;0;0;0;0;0;0;0;0;0.502;0.348;0.415;0.621;0.520;0.869;0.330;0.268;0.338;0.503;0.588;0.683;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
12.00;4;6;3;7;0;0;0;0;0;0;0;0;0.502;0.348;0.415;0.621;0.520;0.869;0.330;0.268;0.338;0.503;0.588;0.683;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
13.00;4;6;3;7;0;0;0;0;0;0;0;0;0.502;0.348;0.415;0.621;0.520;0.869;0.330;0.268;0.338;0.503;0.588;0.683;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
14.00;4;6;3;7;0;0;0;0;0;0;0;0;0.502;0.348;0.415;0.621;0.520;0.869;0.330;0.268;0.338;0.503;0.588;0.683;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
15.01;4;6;3;7;0;0;0;0;0;0;0;0;0.502;0.348;0.415;0.621;0.520;0.869;0.330;0.268;0.338;0.503;0.588;0.683;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
16.01;4;6;3;7;0;0;0;0;0;0;0;0;0.502;0.348;0.415;0.621;0.520;0.869;0.330;0.268;0.338;0.503;0.588;0.683;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
17.01;4;6;3;7;0;0;0;0;0;0;0;0;0.502;0.348;0.415;0.621;0.520;0.869;0.330;0.268;0.338;0.503;0.588;0.683;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
18.01;4;6;3;7;0;0;0;0;0;0;0;0;0.502;0.348;0.415;0.621;0.520;0.869;0.330;0.268;0.338;0.503;0.588;0.683;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
19.02;4;6;3;7;0;0;0;0;0;0;0;0;0.502;0.348;0.415;0.621;0.520;0.869;0.330;0.268;0.338;0.503;0.588;0.683;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
20.02;4;6;3;7;0;0;0;0;0;0;0;0;0.502;0.348;0.415;0.621;0.520;0.869;0.330;0.268;0.338;0.503;0.588;0.683;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
21.02;4;6;3;7;0;0;0;0;0;0;0;0;0.502;0.348;0.415;0.621;0.520;0.869;0.330;0.268;0.338;0.503;0.588;0.683;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
22.02;4;6;3;7;0;0;0;0;0;0;0;0;0.502;0.348;0.415;0.621;0.520;0.869;0.330;0.268;0.338;0.503;0.588;0.683;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
23.03;4;6;3;7;0;0;0;0;0;0;0;0;0.502;0.348;0.415;0.621;0.520;0.869;0.330;0.268;0.338;0.503;0.588;0.683;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
24.03;4;6;3;7;0;0;0;0;0;1;0;0;0.502;0.348;0.415;0.621;0.520;0.869;0.330;0.268;0.338;0.503;0.588;0.683;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
25.03;4;6;3;7;0;0;0;0;0;1;0;0;0.502;0.348;0.415;0.621;0.520;0.869;0.330;0.268;0.338;0.503;0.588;0.683;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
26.03;4;6;3;7;0;0;0;0;0;0;0;0;0.502;0.348;0.415;0.621;0.520;0.869;0.330;0.268;0.338;0.503;0.588;0.683;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
27.03;4;6;3;7;0;0;0;0;0;0;0;0;0.502;0.348;0.415;0.621;0.520;0.869;0.330;0.268;0.338;0.503;0.588;0.683;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
28.03;4;6;3;7;0;0;0;0;0;0;0;0;0.502;0.348;0.415;0.621;0.520;0.869;0.330;0.268;0.338;0.503;0.588;0.683;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
29.04;4;6;3;7;0;0;0;0;0;0;0;0;0.502;0.348;0.415;0.621;0.520;0.869;0.330;0.268;0.338;0.503;0.588;0.683;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
30.04;4;6;3;7;0;0;0;0;0;1;0;0;0.502;0.348;0.415;0.621;0.520;0.869;0.330;0.268;0.338;0.503;0.588;0.683;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
31.04;4;6;3;7;0;0;0;0;0;1;0;0;0.502;0.348;0.415;0.621;0.520;0.869;0.330;0.268;0.338;0.503;0.588;0.683;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
32.04;4;6;3;7;0;0;0;0;0;0;0;0;0.502;0.348;0.415;0.621;0.520;0.869;0.330;0.268;0.338;0.503;0.588;0.683;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
33.04;4;6;3;7;0;0;0;0;0;0;0;0;0.502;0.348;0.415;0.621;0.520;0.869;0.330;0.268;0.338;0.503;0.588;0.683;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
34.04;4;6;3;7;0;0;0;0;0;0;0;0;0.502;0.348;0.415;0.621;0.520;0.869;0.330;0.268;0.338;0.503;0.588;0.683;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
35.05;3;6;3;7;1;1;0;0;1;0;0;0;0.654;0.411;0.545;0.824;0.608;0.832;0.330;0.268;0.338;0.503;0.588;0.683;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
36.05;3;6;3;7;1;1;0;0;0;0;0;0;0.654;0.411;0.545;0.824;0.608;0.832;0.330;0.268;0.338;0.503;0.588;0.683;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
37.05;3;6;3;7;1;1;0;0;0;0;0;0;0.654;0.411;0.545;0.824;0.608;0.832;0.330;0.268;0.338;0.503;0.588;0.683;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
38.05;3;6;3;7;1;1;0;0;0;1;0;0;0.654;0.411;0.545;0.824;0.608;0.832;0.330;0.268;0.338;0.503;0.588;0.683;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
39.05;3;6;3;7;1;1;0;0;0;0;0;0;0.654;0.411;0.545;0.824;0.608;0.832;0.330;0.268;0.338;0.503;0.588;0.683;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
40.06;3;6;3;7;1;1;0;0;0;0;0;0;0.654;0.411;0.545;0.824;0.608;0.832;0.330;0.268;0.338;0.503;0.588;0.683;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
41.06;3;6;3;7;1;1;0;0;0;0;0;0;0.654;0.411;0.545;0.824;0.608;0.832;0.330;0.268;0.338;0.503;0.588;0.683;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
42.06;3;6;3;7;1;1;0;0;0;0;0;0;0.654;0.411;0.545;0.824;0.608;0.832;0.330;0.268;0.338;0.503;0.588;0.683;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
43.07;3;6;3;7;1;1;0;0;0;0;0;0;0.654;0.411;0.545;0.824;0.608;0.832;0.330;0.268;0.338;0.503;0.588;0.683;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
44.07;3;6;3;7;1;1;0;0;0;0;0;0;0.654;0.411;0.545;0.824;0.608;0.832;0.330;0.268;0.338;0.503;0.588;0.683;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
45.07;3;6;3;7;1;1;0;0;0;0;0;0;0.654;0.411;0.545;0.824;0.608;0.832;0.330;0.268;0.338;0.503;0.588;0.683;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
46.07;3;6;3;7;1;1;0;0;0;0;0;0;0.654;0.411;0.545;0.824;0.608;0.832;0.330;0.268;0.338;0.503;0.588;0.683;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
47.07;3;6;3;7;1;1;0;0;0;0;0;0;0.654;0.411;0.545;0.824;0.608;0.832;0.330;0.268;0.338;0.503;0.588;0.683;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
48.08;3;6;3;7;1;1;0;0;0;0;0;0;0.654;0.411;0.545;0.824;0.608;0.832;0.330;0.268;0.338;0.503;0.588;0.683;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
49.08;3;6;3;7;1;1;0;0;0;2;1;0;0.654;0.411;0.545;0.824;0.608;0.832;0.330;0.268;0.338;0.503;0.588;0.683;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
50.08;3;6;3;7;1;1;0;0;0;1;0;0;0.654;0.411;0.545;0.824;0.608;0.832;0.330;0.268;0.338;0.503;0.588;0.683;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
51.08;3;6;3;7;1;1;0;0;0;1;1;0;0.654;0.411;0.545;0.824;0.608;0.832;0.330;0.268;0.338;0.503;0.588;0.683;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
52.09;3;6;3;7;1;1;0;0;0;0;2;0;0.654;0.411;0.545;0.824;0.608;0.832;0.330;0.268;0.338;0.503;0.588;0.683;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
53.09;3;6;3;7;1;1;0;0;0;1;0;0;0.654;0.411;0.545;0.824;0.608;0.832;0.330;0.268;0.338;0.503;0.588;0.683;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
54.09;3;6;3;7;1;1;0;0;0;0;0;0;0.654;0.411;0.545;0.824;0.608;0.832;0.330;0.268;0.338;0.503;0.588;0.683;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
55.10;3;6;3;7;1;1;0;0;0;1;0;0;0.654;0.411;0.545;0.824;0.608;0.832;0.330;0.268;0.338;0.503;0.588;0.683;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
56.10;3;6;3;7;1;1;0;0;0;0;1;0;0.654;0.411;0.545;0.824;0.608;0.832;0.330;0.268;0.338;0.503;0.588;0.683;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
57.10;3;6;3;7;1;1;0;0;0;0;0;0;0.654;0.411;0.545;0.824;0.608;0.832;0.330;0.268;0.338;0.503;0.588;0.683;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
58.10;3;5;3;7;2;2;0;0;1;1;0;0;0.654;0.411;0.545;0.824;0.608;0.832;0.230;0.193;0.275;0.595;0.647;0.712;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
59.10;3;5;3;7;2;2;0;0;0;0;0;0;0.654;0.411;0.545;0.824;0.608;0.832;0.230;0.193;0.275;0.595;0.647;0.712;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
60.10;3;5;3;7;2;2;0;0;0;0;0;0;0.654;0.411;0.545;0.824;0.608;0.832;0.230;0.193;0.275;0.595;0.647;0.712;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
61.10;3;5;3;7;2;2;0;0;0;0;0;0;0.654;0.411;0.545;0.824;0.608;0.832;0.230;0.193;0.275;0.595;0.647;0.712;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
62.11;3;4;3;7;3;3;0;0;1;0;0;0;0.654;0.411;0.545;0.824;0.608;0.832;0.242;0.175;0.273;0.529;0.666;0.691;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
63.11;3;4;3;7;3;3;0;0;0;1;0;0;0.654;0.411;0.545;0.824;0.608;0.832;0.242;0.175;0.273;0.529;0.666;0.691;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
64.11;3;4;3;7;3;3;0;0;0;0;0;0;0.654;0.411;0.545;0.824;0.608;0.832;0.242;0.175;0.273;0.529;0.666;0.691;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
65.11;3;4;3;7;3;3;0;0;0;0;0;0;0.654;0.411;0.545;0.824;0.608;0.832;0.242;0.175;0.273;0.529;0.666;0.691;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
66.11;3;4;3;7;3;3;0;0;0;0;1;0;0.654;0.411;0.545;0.824;0.608;0.832;0.242;0.175;0.273;0.529;0.666;0.691;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
67.12;3;4;3;7;3;3;0;0;0;0;0;0;0.654;0.411;0.545;0.824;0.608;0.832;0.242;0.175;0.273;0.529;0.666;0.691;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
68.12;3;4;3;7;3;3;0;0;0;0;3;0;0.654;0.411;0.545;0.824;0.608;0.832;0.242;0.175;0.273;0.529;0.666;0.691;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
69.12;3;4;3;7;3;3;0;0;0;0;0;0;0.654;0.411;0.545;0.824;0.608;0.832;0.242;0.175;0.273;0.529;0.666;0.691;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
70.12;3;4;3;7;3;3;0;0;0;0;0;0;0.654;0.411;0.545;0.824;0.608;0.832;0.242;0.175;0.273;0.529;0.666;0.691;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
71.13;3;4;3;7;3;3;0;0;0;0;1;0;0.654;0.411;0.545;0.824;0.608;0.832;0.242;0.175;0.273;0.529;0.666;0.691;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
72.13;3;4;3;7;3;3;0;0;0;1;0;0;0.654;0.411;0.545;0.824;0.608;0.832;0.242;0.175;0.273;0.529;0.666;0.691;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
73.13;3;4;3;7;3;3;0;0;0;0;1;0;0.654;0.411;0.545;0.824;0.608;0.832;0.242;0.175;0.273;0.529;0.666;0.691;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
74.13;3;4;3;7;3;3;0;0;0;0;0;0;0.654;0.411;0.545;0.824;0.608;0.832;0.242;0.175;0.273;0.529;0.666;0.691;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
75.14;3;4;3;7;3;3;0;0;0;0;0;0;0.654;0.411;0.545;0.824;0.608;0.832;0.242;0.175;0.273;0.529;0.666;0.691;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
76.14;3;4;3;7;3;3;0;0;0;1;1;0;0.654;0.411;0.545;0.824;0.608;0.832;0.242;0.175;0.273;0.529;0.666;0.691;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
77.14;3;3;3;7;4;4;0;0;1;0;0;0;0.654;0.411;0.545;0.824;0.608;0.832;0.293;0.226;0.198;0.586;0.615;0.689;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
78.14;3;3;3;7;4;4;0;0;0;0;0;0;0.654;0.411;0.545;0.824;0.608;0.832;0.293;0.226;0.198;0.586;0.615;0.689;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
79.14;3;3;3;7;4;4;0;0;0;0;0;0;0.654;0.411;0.545;0.824;0.608;0.832;0.293;0.226;0.198;0.586;0.615;0.689;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
80.15;3;3;3;7;4;4;0;0;0;0;1;0;0.654;0.411;0.545;0.824;0.608;0.832;0.293;0.226;0.198;0.586;0.615;0.689;0.599;0.370;0.750;0.657;0.361;0.360;0.475;0.557;0.584;0.381;0.439;0.349
81.15;3;3;3;6;5;4;1;0;0;0;0;0;0.654;0.411;0.545;0.824;0.608;0.832;0.293;0.226;0.198;0.586;0.615;0.689;0.599;0.370;0.750;0.657;0.361;0.360;0.432;0.601;0.522;0.348;0.496;0.370
82.15;3;3;3;6;5;4;1;0;0;0;0;0;0.654;0.411;0.545;0.824;0.608;0.832;0.293;0.226;0.198;0.586;0.615;0.689;0.599;0.370;0.750;0.657;0.361;0.360;0.432;0.601;0.522;0.348;0.496;0.370
83.15;3;3;3;6;5;4;1;0;0;0;0;0;0.654;0.411;0.545;0.824;0.608;0.832;0.293;0.226;0.198;0.586;0.615;0.689;0.599;0.370;0.750;0.657;0.361;0.360;0.432;0.601;0.522;0.348;0.496;0.370
84.15;3;3;3;6;5;4;1;0;0;0;0;0;0.654;0.411;0.545;0.824;0.608;0.832;0.293;0.226;0.198;0.586;0.615;0.689;0.599;0.370;0.750;0.657;0.361;0.360;0.432;0.601;0.522;0.348;0.496;0.370
85.16;3;3;3;6;5;4;1;0;0;0;0;0;0.654;0.411;0.545;0.824;0.608;0.832;0.293;0.226;0.198;0.586;0.615;0.689;0.599;0.370;0.750;0.657;0.361;0.360;0.432;0.601;0.522;0.348;0.496;0.370
86.16;3;3;3;6;5;4;1;0;0;0;0;0;0.654;0.411;0.545;0.824;0.608;0.832;0.293;0.226;0.198;0.586;0.615;0.689;0.599;0.370;0.750;0.657;0.361;0.360;0.432;0.601;0.522;0.348;0.496;0.370
87.16;3;3;3;6;5;4;1;0;0;1;0;0;0.654;0.411;0.545;0.824;0.608;0.832;0.293;0.226;0.198;0.586;0.615;0.689;0.599;0.370;0.750;0.657;0.361;0.360;0.432;0.601;0.522;0.348;0.496;0.370
88.16;3;4;3;6;5;4;1;1;0;0;0;1;0.654;0.411;0.545;0.824;0.608;0.832;0.337;0.309;0.267;0.600;0.551;0.742;0.599;0.370;0.750;0.657;0.361;0.360;0.432;0.601;0.522;0.348;0.496;0.370
89.16;3;4;3;6;5;4;1;1;0;0;0;1;0.654;0.411;0.545;0.824;0.608;0.832;0.337;0.309;0.267;0.600;0.551;0.742;0.599;0.370;0.750;0.657;0.361;0.360;0.432;0.601;0.522;0.348;0.496;0.370
90.16;3;4;3;6;5;4;1;1;0;0;0;1;0.654;0.411;0.545;0.824;0.608;0.832;0.337;0.309;0.267;0.600;0.551;0.742;0.599;0.370;0.750;0.657;0.361;0.360;0.432;0.601;0.522;0.348;0.496;0.370
91.16;3;4;3;6;5;4;1;1;0;0;0;1;0.654;0.411;0.545;0.824;0.608;0.832;0.337;0.309;0.267;0.600;0.551;0.742;0.599;0.370;0.750;0.657;0.361;0.360;0.432;0.601;0.522;0.348;0.496;0.370
92.16;3;4;3;6;5;4;1;1;0;0;0;1;0.654;0.411;0.545;0.824;0.608;0.832;0.337;0.309;0.267;0.600;0.551;0.742;0.599;0.370;0.750;0.657;0.361;0.360;0.432;0.601;0.522;0.348;0.496;0.370
93.17;3;4;3;6;5;4;1;1;0;0;0;1;0.654;0.411;0.545;0.824;0.608;0.832;0.337;0.309;0.267;0.600;0.551;0.742;0.599;0.370;0.750;0.657;0.361;0.360;0.432;0.601;0.522;0.348;0.496;0.370
94.17;3;4;3;6;5;4;1;1;0;0;0;1;0.654;0.411;0.545;0.824;0.608;0.832;0.337;0.309;0.267;0.600;0.551;0.742;0.599;0.370;0.750;0.657;0.361;0.360;0.432;0.601;0.522;0.348;0.496;0.370
95.17;3;4;3;6;6;5;1;2;1;0;0;1;0.654;0.411;0.545;0.824;0.608;0.832;0.340;0.265;0.282;0.639;0.520;0.794;0.599;0.370;0.750;0.657;0.361;0.360;0.432;0.601;0.522;0.348;0.496;0.370
96.17;3;3;3;6;7;6;1;2;1;0;0;1;0.654;0.411;0.545;0.824;0.608;0.832;0.407;0.293;0.278;0.744;0.601;0.746;0.599;0.370;0.750;0.657;0.361;0.360;0.432;0.601;0.522;0.348;0.496;0.370
97.17;3;3;3;6;7;6;1;2;0;0;1;1;0.654;0.411;0.545;0.824;0.608;0.832;0.407;0.293;0.278;0.744;0.601;0.746;0.599;0.370;0.750;0.657;0.361;0.360;0.432;0.601;0.522;0.348;0.496;0.370
98.18;3;3;3;6;7;6;1;2;0;1;0;1;0.654;0.411;0.545;0.824;0.608;0.832;0.407;0.293;0.278;0.744;0.601;0.746;0.599;0.370;0.750;0.657;0.361;0.360;0.432;0.601;0.522;0.348;0.496;0.370
99.18;3;3;3;6;7;6;1;2;0;0;1;1;0.654;0.411;0.545;0.824;0.608;0.832;0.407;0.293;0.278;0.744;0.601;0.746;0.599;0.370;0.750;0.657;0.361;0.360;0.432;0.601;0.522;0.348;0.496;0.370
100.18;3;3;3;6;7;6;1;2;0;1;0;1;0.654;0.411;0.545;0.824;0.608;0.832;0.407;0.293;0.278;0.744;0.601;0.746;0.599;0.370;0.750;0.657;0.361;0.360;0.432;0.601;0.522;0.348;0.496;0.370
101.18;3;3;3;6;7;6;1;2;0;0;0;1;0.654;0.411;0.545;0.824;0.608;0.832;0.407;0.293;0.278;0.744;0.601;0.746;0.599;0.370;0.750;0.657;0.361;0.360;0.432;0.601;0.522;0.348;0.496;0.370
102.18;3;3;3;6;7;6;1;2;0;0;0;1;0.654;0.411;0.545;0.824;0.608;0.832;0.407;0.293;0.278;0.744;0.601;0.746;0.599;0.370;0.750;0.657;0.361;0.360;0.432;0.601;0.522;0.348;0.496;0.370
103.19;3;3;3;6;7;6;1;2;0;1;0;1;0.654;0.411;0.545;0.824;0.608;0.832;0.407;0.293;0.278;0.744;0.601;0.746;0.599;0.370;0.750;0.657;0.361;0.360;0.432;0.601;0.522;0.348;0.496;0.370
104.19;3;3;3;6;7;6;1;2;0;0;0;1;0.654;0.411;0.545;0.824;0.608;0.832;0.407;0.293;0.278;0.744;0.601;0.746;0.599;0.370;0.750;0.657;0.361;0.360;0.432;0.601;0.522;0.348;0.496;0.370
105.19;3;3;3;6;7;6;1;2;0;0;1;1;0.654;0.411;0.545;0.824;0.608;0.832;0.407;0.293;0.278;0.744;0.601;0.746;0.599;0.370;0.750;0.657;0.361;0.360;0.432;0.601;0.522;0.348;0.496;0.370
106.19;3;3;3;6;7;6;1;2;0;0;0;1;0.654;0.411;0.545;0.824;0.608;0.832;0.407;0.293;0.278;0.744;0.601;0.746;0.599;0.370;0.750;0.657;0.361;0.360;0.432;0.601;0.522;0.348;0.496;0.370
