Time;Herbivore_Male;Herbivore_Female;Predator_Male;Predator_Female;Deaths;HerbivoreDeaths;PredatorDeaths;Births;PredatorKills;TreesEaten;TreesSpawned;MaxGeneration;HerbivoreMale_Tezyzna;HerbivoreMale_Poped;HerbivoreMale_Zwin;HerbivoreMale_Atrak;HerbivoreMale_Perc;HerbivoreMale_Sila;HerbivoreFemale_Tezyzna;HerbivoreFemale_Poped;HerbivoreFemale_Zwin;HerbivoreFemale_Atrak;HerbivoreFemale_Perc;HerbivoreFemale_Sila;PredatorMale_Tezyzna;PredatorMale_Poped;PredatorMale_Zwin;PredatorMale_Atrak;PredatorMale_Perc;PredatorMale_Sila;PredatorFemale_Tezyzna;PredatorFemale_Poped;PredatorFemale_Zwin;PredatorFemale_Atrak;PredatorFemale_Perc;PredatorFemale_Sila
0.98;4;6;6;4;0;0;0;0;0;0;0;0;0.481;0.586;0.447;0.547;0.562;0.361;0.587;0.490;0.340;0.231;0.579;0.519;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
1.98;4;6;6;4;0;0;0;0;0;0;0;0;0.481;0.586;0.447;0.547;0.562;0.361;0.587;0.490;0.340;0.231;0.579;0.519;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
2.99;4;6;6;4;0;0;0;0;0;0;0;0;0.481;0.586;0.447;0.547;0.562;0.361;0.587;0.490;0.340;0.231;0.579;0.519;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
3.99;4;6;6;4;0;0;0;0;0;0;0;0;0.481;0.586;0.447;0.547;0.562;0.361;0.587;0.490;0.340;0.231;0.579;0.519;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
4.99;4;6;6;4;0;0;0;0;0;0;0;0;0.481;0.586;0.447;0.547;0.562;0.361;0.587;0.490;0.340;0.231;0.579;0.519;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
5.99;4;6;6;4;0;0;0;0;0;0;0;0;0.481;0.586;0.447;0.547;0.562;0.361;0.587;0.490;0.340;0.231;0.579;0.519;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
6.99;4;6;6;4;0;0;0;0;0;0;0;0;0.481;0.586;0.447;0.547;0.562;0.361;0.587;0.490;0.340;0.231;0.579;0.519;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
7.99;4;6;6;4;0;0;0;0;0;0;0;0;0.481;0.586;0.447;0.547;0.562;0.361;0.587;0.490;0.340;0.231;0.579;0.519;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
8.99;4;6;6;4;0;0;0;0;0;0;0;0;0.481;0.586;0.447;0.547;0.562;0.361;0.587;0.490;0.340;0.231;0.579;0.519;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
9.99;4;6;6;4;0;0;0;0;0;0;0;0;0.481;0.586;0.447;0.547;0.562;0.361;0.587;0.490;0.340;0.231;0.579;0.519;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
10.99;4;6;6;4;0;0;0;0;0;0;0;0;0.481;0.586;0.447;0.547;0.562;0.361;0.587;0.490;0.340;0.231;0.579;0.519;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
11.99;4;6;6;4;0;0;0;0;0;0;0;0;0.481;0.586;0.447;0.547;0.562;0.361;0.587;0.490;0.340;0.231;0.579;0.519;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
13.00;4;6;6;4;0;0;0;0;0;0;0;0;0.481;0.586;0.447;0.547;0.562;0.361;0.587;0.490;0.340;0.231;0.579;0.519;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
14.00;4;6;6;4;0;0;0;0;0;0;0;0;0.481;0.586;0.447;0.547;0.562;0.361;0.587;0.490;0.340;0.231;0.579;0.519;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
15.00;4;6;6;4;0;0;0;0;0;0;0;0;0.481;0.586;0.447;0.547;0.562;0.361;0.587;0.490;0.340;0.231;0.579;0.519;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
16.01;4;6;6;4;0;0;0;0;0;0;0;0;0.481;0.586;0.447;0.547;0.562;0.361;0.587;0.490;0.340;0.231;0.579;0.519;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
17.01;4;6;6;4;0;0;0;0;0;0;0;0;0.481;0.586;0.447;0.547;0.562;0.361;0.587;0.490;0.340;0.231;0.579;0.519;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
18.01;4;6;6;4;0;0;0;0;0;0;0;0;0.481;0.586;0.447;0.547;0.562;0.361;0.587;0.490;0.340;0.231;0.579;0.519;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
19.01;4;6;6;4;0;0;0;0;0;0;0;0;0.481;0.586;0.447;0.547;0.562;0.361;0.587;0.490;0.340;0.231;0.579;0.519;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
20.01;4;6;6;4;0;0;0;0;0;0;0;0;0.481;0.586;0.447;0.547;0.562;0.361;0.587;0.490;0.340;0.231;0.579;0.519;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
21.01;4;6;6;4;0;0;0;0;0;0;0;0;0.481;0.586;0.447;0.547;0.562;0.361;0.587;0.490;0.340;0.231;0.579;0.519;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
22.02;4;6;6;4;0;0;0;0;0;0;0;0;0.481;0.586;0.447;0.547;0.562;0.361;0.587;0.490;0.340;0.231;0.579;0.519;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
23.02;4;6;6;4;0;0;0;0;0;0;0;0;0.481;0.586;0.447;0.547;0.562;0.361;0.587;0.490;0.340;0.231;0.579;0.519;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
24.02;4;6;6;4;0;0;0;0;0;0;0;0;0.481;0.586;0.447;0.547;0.562;0.361;0.587;0.490;0.340;0.231;0.579;0.519;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
25.02;4;6;6;4;0;0;0;0;0;0;0;0;0.481;0.586;0.447;0.547;0.562;0.361;0.587;0.490;0.340;0.231;0.579;0.519;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
26.02;4;6;6;4;0;0;0;0;0;1;0;0;0.481;0.586;0.447;0.547;0.562;0.361;0.587;0.490;0.340;0.231;0.579;0.519;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
27.02;4;6;6;4;0;0;0;0;0;0;0;0;0.481;0.586;0.447;0.547;0.562;0.361;0.587;0.490;0.340;0.231;0.579;0.519;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
28.03;4;6;6;4;0;0;0;0;0;1;0;0;0.481;0.586;0.447;0.547;0.562;0.361;0.587;0.490;0.340;0.231;0.579;0.519;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
29.03;4;6;6;4;0;0;0;0;0;1;0;0;0.481;0.586;0.447;0.547;0.562;0.361;0.587;0.490;0.340;0.231;0.579;0.519;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
30.03;4;6;6;4;0;0;0;0;0;0;0;0;0.481;0.586;0.447;0.547;0.562;0.361;0.587;0.490;0.340;0.231;0.579;0.519;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
31.03;4;6;6;4;0;0;0;0;0;0;0;0;0.481;0.586;0.447;0.547;0.562;0.361;0.587;0.490;0.340;0.231;0.579;0.519;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
32.04;4;6;6;4;0;0;0;0;0;0;0;0;0.481;0.586;0.447;0.547;0.562;0.361;0.587;0.490;0.340;0.231;0.579;0.519;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
33.04;4;6;6;4;0;0;0;0;0;1;0;0;0.481;0.586;0.447;0.547;0.562;0.361;0.587;0.490;0.340;0.231;0.579;0.519;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
34.04;4;6;6;4;0;0;0;0;0;0;0;0;0.481;0.586;0.447;0.547;0.562;0.361;0.587;0.490;0.340;0.231;0.579;0.519;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
35.04;4;6;6;4;0;0;0;0;0;3;0;0;0.481;0.586;0.447;0.547;0.562;0.361;0.587;0.490;0.340;0.231;0.579;0.519;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
36.04;4;6;6;4;0;0;0;0;0;0;0;0;0.481;0.586;0.447;0.547;0.562;0.361;0.587;0.490;0.340;0.231;0.579;0.519;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
37.04;4;5;6;4;1;1;0;0;1;0;0;0;0.481;0.586;0.447;0.547;0.562;0.361;0.550;0.538;0.361;0.209;0.527;0.471;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
38.04;4;5;6;4;1;1;0;0;0;0;0;0;0.481;0.586;0.447;0.547;0.562;0.361;0.550;0.538;0.361;0.209;0.527;0.471;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
39.04;4;5;6;4;1;1;0;0;0;1;0;0;0.481;0.586;0.447;0.547;0.562;0.361;0.550;0.538;0.361;0.209;0.527;0.471;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
40.05;4;5;6;4;1;1;0;0;0;0;0;0;0.481;0.586;0.447;0.547;0.562;0.361;0.550;0.538;0.361;0.209;0.527;0.471;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
41.05;4;5;6;4;1;1;0;0;0;0;0;0;0.481;0.586;0.447;0.547;0.562;0.361;0.550;0.538;0.361;0.209;0.527;0.471;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
42.05;4;5;6;4;1;1;0;0;0;0;0;0;0.481;0.586;0.447;0.547;0.562;0.361;0.550;0.538;0.361;0.209;0.527;0.471;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
43.06;4;5;6;4;1;1;0;0;0;0;1;0;0.481;0.586;0.447;0.547;0.562;0.361;0.550;0.538;0.361;0.209;0.527;0.471;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
44.06;4;5;6;4;1;1;0;0;0;0;0;0;0.481;0.586;0.447;0.547;0.562;0.361;0.550;0.538;0.361;0.209;0.527;0.471;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
45.06;4;5;6;4;1;1;0;0;0;0;0;0;0.481;0.586;0.447;0.547;0.562;0.361;0.550;0.538;0.361;0.209;0.527;0.471;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
46.06;4;5;6;4;1;1;0;0;0;0;0;0;0.481;0.586;0.447;0.547;0.562;0.361;0.550;0.538;0.361;0.209;0.527;0.471;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
47.06;4;5;6;4;1;1;0;0;0;0;0;0;0.481;0.586;0.447;0.547;0.562;0.361;0.550;0.538;0.361;0.209;0.527;0.471;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
48.06;4;5;6;4;1;1;0;0;0;0;0;0;0.481;0.586;0.447;0.547;0.562;0.361;0.550;0.538;0.361;0.209;0.527;0.471;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
49.06;4;5;6;4;1;1;0;0;0;0;3;0;0.481;0.586;0.447;0.547;0.562;0.361;0.550;0.538;0.361;0.209;0.527;0.471;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
50.06;4;5;6;4;1;1;0;0;0;0;1;0;0.481;0.586;0.447;0.547;0.562;0.361;0.550;0.538;0.361;0.209;0.527;0.471;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
51.07;4;5;6;4;1;1;0;0;0;0;0;0;0.481;0.586;0.447;0.547;0.562;0.361;0.550;0.538;0.361;0.209;0.527;0.471;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
52.07;4;5;6;4;1;1;0;0;0;0;0;0;0.481;0.586;0.447;0.547;0.562;0.361;0.550;0.538;0.361;0.209;0.527;0.471;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
53.07;4;5;6;4;1;1;0;0;0;0;0;0;0.481;0.586;0.447;0.547;0.562;0.361;0.550;0.538;0.361;0.209;0.527;0.471;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
54.07;4;5;6;4;1;1;0;0;0;1;0;0;0.481;0.586;0.447;0.547;0.562;0.361;0.550;0.538;0.361;0.209;0.527;0.471;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
55.07;4;5;6;4;1;1;0;0;0;1;0;0;0.481;0.586;0.447;0.547;0.562;0.361;0.550;0.538;0.361;0.209;0.527;0.471;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
56.08;4;5;6;4;1;1;0;0;0;0;0;0;0.481;0.586;0.447;0.547;0.562;0.361;0.550;0.538;0.361;0.209;0.527;0.471;0.452;0.282;0.319;0.349;0.547;0.660;0.326;0.196;0.505;0.502;0.721;0.626
